date,spy_close,spy_200d_ma,spy_pct_from_252d_high,vix,synth_3x_qqq_nav_proxy,trend_only_position,trend_plus_vix_gate_position,trend_plus_trailing_stop_position
2008-11-05,69.78,91.63,-35.41,54.56,722.27,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-06,65.91,91.48,-38.99,63.68,625.38,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-07,68.09,91.35,-36.97,56.1,664.03,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-10,67.19,91.2,-37.8,59.98,637.18,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-11,65.12,91.04,-39.72,61.44,595.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-12,62.25,90.87,-42.37,66.46,513.01,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-13,66.14,90.71,-38.78,59.83,606.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-14,62.83,90.52,-41.83,66.31,518.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-17,62.0,90.34,-42.61,69.15,485.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-18,63.17,90.18,-41.53,67.64,484.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-19,59.12,90.0,-45.27,74.26,408.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-20,54.73,89.8,-49.34,80.86,348.89,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-21,57.68,89.61,-46.6,72.67,394.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-24,61.68,89.44,-42.9,64.7,466.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-25,62.14,89.27,-42.48,60.9,460.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-26,64.54,89.1,-40.26,54.92,517.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-11-28,65.35,88.95,-39.5,55.28,505.78,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-01,59.56,88.76,-44.86,68.51,391.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-02,61.86,88.59,-42.74,62.98,430.9,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-03,63.34,88.42,-41.36,60.72,467.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-04,61.88,88.25,-42.72,63.64,427.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-05,63.79,88.08,-40.96,59.93,480.0,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-08,66.01,87.92,-38.89,58.49,536.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-09,64.92,87.75,-39.21,58.91,532.94,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-10,65.37,87.59,-38.79,55.73,527.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-11,63.79,87.42,-40.27,55.78,484.18,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-12,64.55,87.26,-39.55,54.28,513.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-15,63.65,87.1,-40.4,56.76,486.61,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-16,66.65,86.96,-37.59,52.37,556.68,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-17,66.0,86.81,-38.19,49.84,536.43,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-18,64.77,86.67,-39.35,47.34,508.16,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-19,64.49,86.53,-39.61,44.93,520.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-22,63.67,86.39,-40.38,44.56,486.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-23,63.01,86.23,-41.0,45.02,479.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-24,63.37,86.08,-39.9,44.21,483.05,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-26,63.74,85.93,-39.4,43.38,482.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-29,63.56,85.78,-39.13,43.9,470.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-30,65.06,85.65,-37.13,41.63,499.9,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-12-31,65.99,85.5,-36.21,40.0,512.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-02,67.98,85.38,-33.78,39.19,579.27,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-05,67.9,85.24,-33.86,39.08,578.69,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-06,68.35,85.1,-33.42,38.56,596.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-07,66.31,84.95,-35.41,43.39,545.2,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-08,66.58,84.81,-35.15,42.56,562.38,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-09,65.15,84.65,-36.54,42.82,524.51,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-12,63.59,84.5,-38.06,45.84,495.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-13,63.7,84.35,-37.95,43.27,496.2,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-14,61.7,84.16,-39.9,49.14,450.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-15,61.72,83.98,-39.88,51.0,472.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-16,62.2,83.8,-39.41,46.11,488.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-20,58.92,83.6,-42.61,56.65,415.82,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-21,61.47,83.42,-40.13,46.42,468.9,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-22,60.51,83.23,-41.05,47.29,450.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-23,60.78,83.05,-40.8,47.27,456.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-26,61.19,82.87,-40.39,45.69,466.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-27,61.82,82.7,-39.78,42.25,476.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-28,63.91,82.54,-37.75,39.66,526.85,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-29,61.83,82.37,-39.77,42.63,486.73,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-01-30,60.57,82.18,-41.0,44.84,461.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-02,60.39,81.99,-41.17,45.52,477.68,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-03,61.24,81.8,-40.35,43.06,500.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-04,60.94,81.61,-40.64,43.85,502.07,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-05,61.85,81.42,-39.76,43.73,535.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-06,63.61,81.25,-38.04,43.37,577.29,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-09,63.7,81.07,-37.95,43.64,584.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-10,60.78,80.87,-40.8,46.67,519.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-11,61.14,80.68,-40.45,44.53,512.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-12,61.18,80.48,-40.4,41.25,531.46,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-13,60.52,80.29,-41.05,42.93,524.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-17,57.93,80.07,-43.57,48.66,461.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-18,57.79,79.86,-43.7,48.46,462.53,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-19,57.17,79.64,-44.31,47.08,441.15,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-20,56.62,79.41,-44.85,49.3,444.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-23,54.59,79.18,-46.82,52.62,398.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-24,56.66,78.97,-44.81,45.49,437.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-25,56.21,78.75,-45.24,44.67,428.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-26,55.3,78.52,-46.13,44.66,392.84,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-02-27,54.06,78.29,-47.34,46.35,381.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-02,51.63,78.04,-49.71,52.65,344.76,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-03,51.24,77.78,-50.09,50.93,343.97,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-04,52.46,77.54,-48.9,47.56,371.48,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-05,50.31,77.27,-50.99,50.17,338.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-06,50.4,77.02,-50.9,49.33,329.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-09,49.81,76.76,-51.48,49.68,308.89,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-10,52.78,76.53,-48.59,44.37,366.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-11,53.12,76.3,-48.25,43.61,382.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-12,55.21,76.08,-46.22,41.18,421.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-13,55.64,75.86,-45.8,42.36,424.13,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-16,55.48,75.63,-45.96,43.74,402.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-17,57.17,75.41,-44.31,40.8,448.61,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-18,58.45,75.21,-43.06,40.06,465.57,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-19,57.73,75.0,-43.77,43.68,464.61,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-20,56.5,74.79,-44.96,45.89,443.38,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-23,60.56,74.59,-41.01,43.23,521.76,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-24,59.36,74.39,-42.17,42.93,492.87,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-25,59.99,74.2,-41.56,42.25,499.68,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-26,61.21,74.02,-40.37,40.36,545.9,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-27,60.11,73.84,-41.45,41.04,515.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-30,58.03,73.65,-43.47,45.54,476.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-03-31,58.57,73.45,-42.95,44.14,489.35,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-01,59.7,73.26,-41.84,42.28,511.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-02,61.45,73.08,-40.14,42.04,560.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-03,62.06,72.91,-39.55,39.7,591.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
