Date,buy_hold_spy,buy_hold_qqq,trend_following_spy_200d,sixty_forty,dual_momentum,sector_momentum_top3_monthly,vix_overlay_spy_25,vix_overlay_spy_30,sector_rotation_5d_live,sector_rotation_sensitivity_best,ensemble_regime_routed,trend_leveraged_tqqq,trend_leveraged_upro,trend_with_inverse_sh,hedgefundie_55_45_upro_tmf,buy_dip_tqqq,vix_timing_with_inverse,tqqq_trend_1d_hold,tqqq_trend_5d_hold,tqqq_trend_21d_hold,tqqq_trend_vix_gated,tqqq_trend_trailing_stop_10pct,synth_3x_qqq_trend,synth_3x_spy_trend,synth_3x_qqq_trend_vix_gated,synth_3x_qqq_trend_trailing_stop_10pct
2005-02-22,331881.57856949675,72965.23635101243,268951.8030195009,134338.36033379484,,117149.7973790391,,,96330.85013195412,105123.73996082468,,,,,,,,,,,,,57233.22088908539,1110861.0148136648,109133.3894652379,262702.75878761086
2005-02-23,334260.0490987362,73064.11003499922,270879.2795007957,135094.23852004737,,117953.65703529639,,,96459.67122469605,105189.29785618222,,,,,,,,,,,,,57463.72995229148,1134704.2704492556,109572.92851230442,262728.82056923665
2005-02-24,336470.69145019894,73993.75912176045,272670.75056954223,135511.21791589397,,119215.96472322043,,,96661.42664935057,105291.97250934492,,,,,,,,,,,,,59655.02515845642,1157176.5327500221,113751.33170983114,262754.8849363566
2005-02-25,339800.8405294635,74409.11361285477,275369.45292913815,136579.2863622507,,121105.19598986697,,,96919.07899883568,105423.09347258662,,,,,,,,,,,,,60657.37379138239,1191493.4920314907,115662.62906541856,262780.9518892273
2005-02-28,337562.04798345827,73617.9603035155,273555.16936923086,135451.03672694875,,120150.91997564207,,,96846.63140311463,105383.50898854571,,,,,,,,,,,,,58720.27241541637,1167899.8465405544,111968.92747719877,262807.02142810525
2005-03-01,339241.27651664696,74428.94237172857,274915.99073096336,135838.42138534194,,119536.3673735457,,,96654.19094849205,105278.36186766454,,,,,,,,,,,,,60658.66215221228,1185287.0969068601,115665.08573624777,262833.093553247
2005-03-02,339073.25898778596,74389.32027829341,274779.83187116514,135725.38787285588,,119963.95046064672,,,96778.7497445714,105356.29589501876,,,,,,,,,,,,,60559.50087715586,1183483.1677093473,115476.0031390692,262859.168264909
2005-03-03,339213.1263221045,73776.18299491306,274893.1782398026,135728.67581518146,,120791.31192667845,,,96950.39817796118,105445.3594754572,,,,,,,,,,,,,59059.77358116824,1184904.987205725,112616.29472947528,262885.24556334806
2005-03-04,343438.6851208234,74211.30425233446,278317.5070699199,137331.29384991966,,123201.44531272423,,,97202.03628907115,105515.86834086607,,,,,,,,,,,,,60102.52513063071,1229143.082926011,114604.6331314587,262911.32544882066
2005-03-07,343606.6395326563,75279.40926416618,278453.61478063476,137590.0620441286,,122758.90588142227,,,97067.44989783876,105477.52483216714,,,,,,,,,,,,,62695.38185447026,1230901.9885550868,119548.74143559758,262937.40792158345
2005-03-08,342319.30462707777,74527.82933983252,277410.37807723705,136759.8958576669,,122335.97841617529,,,96879.70841712803,105471.33633512491,,,,,,,,,,,,,60815.19049070828,1217022.6806767883,115963.55693640152,262963.4929818931
2005-03-09,338513.6634164553,74310.27092514135,274326.34409844875,134954.25326415303,,120573.6449022047,,,96448.4316954617,105319.185171828,,,,,,,,,,,,,60280.3106364888,1176388.9826105635,114943.63790090346,262989.58063000644
2005-03-10,339269.205801591,74211.30425233446,274938.62420033256,135464.2244397909,,119510.57574960397,,,96189.37064613987,105210.32978041298,,,,,,,,,,,,,60037.19359323857,1184223.3928517054,114480.05771872077,263015.6708661801
2005-03-11,336890.5459212672,73519.04233913819,273010.9942717878,134499.0217686344,,119905.18373269192,,,96258.15100630201,105240.76182565215,,,,,,,,,,,,,58354.80367010886,1159272.4033211323,111272.04475245556,263041.7636906708
2005-03-14,338989.1239892991,73855.2899125728,274711.6501430994,135324.152951799,,120796.8441382875,,,96532.78116207544,105306.43979333993,,,,,,,,,,,,,59153.28047561578,1180894.76076206,112794.59544662702,263067.85910373536
2005-03-15,336190.92522304767,73261.90611140238,272444.03225772566,134313.22783951912,,119867.81785919072,,,96343.46890794346,105204.8877673645,,,,,,,,,,,,,57725.26507471185,1151608.8936306285,110071.6286366475,263093.95710563066
2005-03-16,333336.7100943379,72431.21926940899,270131.01956090523,133957.19183634606,,118777.94822562784,,,96136.409578803,105101.35810279427,,,,,,,,,,,,,55759.519286090595,1122236.300163124,106323.30733991324,263120.05769661337
2005-03-17,334008.3383905852,72609.2175832117,270675.29695651494,134293.8161368933,,120160.69636459445,,,96190.68347577976,105128.49505128265,,,,,,,,,,,,,56168.50104594252,1128979.2371333933,107103.16150483252,263146.16087694047
2005-03-18,333016.6752032447,72213.6431425616,269871.6681339304,133717.46080384203,,120529.61243591845,,,96284.18511139591,105181.2145768028,,,,,,,,,,,,,55248.366939972824,1118882.7271288023,105348.63236621142,263172.2666468687
2005-03-21,331780.4966489592,72352.1079237102,268869.88776256365,133268.8403881035,,119932.50035625893,,,96192.90305157876,105151.70536315154,,,,,,,,,,,,,55564.089195428,1106382.2367791496,105950.65754201282,263198.3750066552
2005-03-22,328409.2899429012,71462.0012256812,266137.91292426793,132004.20500089537,,118513.9138957042,,,95871.61632638113,104963.63625940643,,,,,,,,,,,,,53511.27466774292,1072616.5836277867,102036.31192473725,263224.48595655663
2005-03-23,328690.25539358676,71719.13745341703,266365.6030686676,132324.92274383514,,117176.90835967602,,,95682.0093733231,104814.32959018163,,,,,,,,,,,,,54086.89390081638,1075330.8314644846,103133.91357935018,263250.59949683014
2005-03-24,329083.47447878745,71738.95292817366,266684.2618577521,132528.0341081647,,117561.31820282098,,,95675.06354300969,104886.16654442385,,,,,,,,,,,,,54129.68635404067,1079151.3229364213,103215.51103955515,263276.7156277326
2005-03-28,329560.9863550453,71877.395569127,267071.23024761066,132319.1281001347,,117455.97829205007,,,95675.06354300969,104895.63052304216,,,,,,,,,,,,,54441.025989565685,1083810.0149329763,103809.17935267635,263302.8343495211
2005-03-29,327369.8471652723,71303.79624643986,265295.5642456101,132105.01273828789,,115461.29793314807,,,95675.06354300969,104675.00802459398,,,,,,,,,,,,,53135.6152546304,1062153.2220775872,101319.99744163411,263328.9556624526
2005-03-30,332005.28794461605,72648.79539625636,269052.0552228084,133490.8191932602,,117315.15283248668,,,95675.06354300969,104917.02256341753,,,,,,,,,,,,,56140.49371342823,1107234.0038337533,107049.75659279565,263355.07956678426
2005-03-31,331387.05665416,72332.34115738314,268551.0499516875,133727.00861546476,,118812.30573835025,,,95578.88345493036,105050.09274526681,,,,,,,,,,,,,55404.7424075996,1101008.636609175,105646.81206929662,263381.206062773
2005-04-01,329898.2521948158,71600.48814702507,267344.5453743319,133546.83429354872,,119809.25495603685,,,95526.95800760493,105142.90392390429,,,,,,,,,,,,,53720.91109423943,1086129.5545651237,102436.05063284315,263407.3351506761
2005-04-04,330460.1830961869,72114.73846230144,267799.9256631311,133671.33814797664,,119333.93549090119,,,95517.6444429108,105107.75511334115,,,,,,,,,,,,,54876.391786195796,1091640.4968436575,104639.3430985811,263433.4668307506
2005-04-05,332033.3119051023,72312.53011066555,269074.7654158025,133915.4079283768,,119141.97071751635,,,95649.76372967096,105097.32764215022,,,,,,,,,,,,,55325.85730576006,1107191.0737362893,105496.39246319506,263459.60110325366
2005-04-06,333185.19766833074,72193.82323976592,270008.23618639517,134380.5960411218,,119847.77237735719,,,95780.32163000137,105162.22856572381,,,,,,,,,,,,,55051.30599081276,1118674.2516153997,104972.872816443,263485.7379684425
2005-04-07,334982.9915388468,73064.11003499922,271465.1411011446,134382.56998451793,,120497.05855814565,,,95834.25313143329,105228.91256004892,,,,,,,,,,,,,57040.138834472375,1136742.2139404882,108765.2169469435,263511.87742657436
2005-04-08,331499.49963975954,72470.75280206311,268642.17204362235,133732.11015595662,,118875.71003658188,,,95582.70798101016,105048.37068336002,,,,,,,,,,,,,55648.31118885313,1101238.1796873105,106111.25363405896,263538.01947790635
2005-04-11,331752.31489590264,72154.29856318989,268847.0496968612,134081.9329383913,,119430.59270413817,,,95572.92808808295,105144.4559260901,,,,,,,,,,,,,54917.223642177334,1103717.9623702355,104717.2020548341,263564.16412269586
2005-04-12,333466.0684434741,72510.29519079535,270235.8496071698,134995.3002976641,,119136.4834555078,,,95638.12027194563,105146.40391785142,,,,,,,,,,,,,55728.009138377136,1120782.739272271,106263.22319351885,263590.3113612001
2005-04-13,329533.0255115872,71323.57186884503,267048.5712036998,133908.3682432712,,116779.83137183788,,,95613.80019570861,105013.38691590249,,,,,,,,,,,,,52989.72876501457,1081085.278508392,101041.8183204588,263616.46119367646
2005-04-14,325234.8190134998,70314.84243265839,263565.3697786811,132777.10855151256,,115309.24281533272,,,95481.41505919388,104943.65097438551,,,,,,,,,,,,,50739.429579646334,1038743.3979392176,96750.90521797894,263642.6136203822
2005-04-15,320683.70258372714,68712.74247941848,259877.21397679846,132365.30094126542,,112217.84288624734,,,95357.13541350205,104786.77840620137,,,,,,,,,,,,,47269.27444915766,995099.4667847084,90133.94769789929,263668.7686415748
2005-04-18,321666.8765307852,68732.48267751123,259877.21397679846,132568.15217938964,,113635.62988019724,,,95325.27044124201,104835.52042263933,,,,,,,,,,,,,47273.963861305405,995198.1869699054,90142.88955778997,263694.9262575114
2005-04-19,324223.33707932895,69207.21717228967,259877.21397679846,133712.9893913633,,115519.16498552912,,,95455.31780968243,104832.23322788524,,,,,,,,,,,,,47278.6537386726,995296.9169487716,90151.83230476991,263721.08646844974
2005-04-20,319700.46551964094,68633.61784960254,256251.9621035225,132459.92123489126,,113750.00923675584,,,95331.3347688512,104769.79353414706,,,,,,,,,,,,,46101.31465860814,953608.2048404897,87906.85985063667,257153.87025597977
2005-04-21,325908.94043235795,70453.29835772888,256251.9621035225,133448.4675933048,,116104.40120343087,,,95553.93555013374,104837.16245361997,,,,,,,,,,,,,46105.88820172904,953702.8088290653,87915.58076927267,257179.3815526322
2005-04-22,324672.9827876708,69404.98668045853,255280.16743257007,133592.07121507425,,116067.85089341212,,,95618.84555421077,104819.08668657801,,,,,,,,,,,,,44046.0488107611,942818.0724586418,83987.84000965359,245689.564496098
2005-04-25,326808.13717349956,69978.59485922378,256958.9722546676,134276.85193365786,,117256.98767823218,,,95687.17693031508,104830.59030182094,,,,,,,,,,,,,45136.46436316986,961384.8546147301,86067.06503510852,251771.91988152874
2005-04-26,323633.4768930138,69325.88419083787,254462.83660153893,133412.29494097605,,115374.533904726,,,95393.1473281137,104717.26991144184,,,,,,,,,,,,,43871.76007267778,933333.0542284491,83655.50294322301,244717.37912845603
2005-04-27,324897.6478492715,69424.77558698086,255456.81451311623,133911.44342650857,,114297.11432054301,,,95214.96129380108,104628.38530482262,,,,,,,,,,,,,44057.85161961079,944236.6542185924,84010.34582908795,245755.40075257063
2005-04-28,320824.0748542707,68732.48267751123,252253.89203005677,133300.3128798019,,113061.67471635177,,,94913.14770552662,104452.83103938625,,,,,,,,,,,,,42738.17687162564,908685.9844635249,81493.96502783257,238394.2339087071
2005-04-29,325178.6448584711,69187.43269380642,252253.89203005677,134293.7378596831,,115023.14916580418,,,95186.96394944453,104663.68023261713,,,,,,,,,,,,,42742.41677012482,908776.1318826188,81502.04974658534,238417.88413032505
2005-05-02,327004.71515758586,69464.3179757131,253670.44673730907,134734.55939842758,,116130.31892436022,,,95382.92470070731,104783.02177987724,,,,,,,,,,,,,43253.96567128466,924053.2604002547,82477.48087895129,241271.31207988755
2005-05-03,327566.4882663867,69820.34117155286,254106.23628060613,135019.73318801445,,115274.69416409508,,,95387.07379171431,104671.26351354204,,,,,,,,,,,,,43917.39947000196,928782.2843575324,83742.52901035263,244971.95641643522
2005-05-04,330094.9248544442,70670.8700565372,256067.64420260023,135171.32077279352,,116356.06247799573,,,95681.18329643387,104874.42752136731,,,,,,,,,,,,,45520.70665581807,950256.1384049758,86799.74551545153,253915.22953337332
2005-05-05,329982.5449858728,70730.19249571367,255980.4667089942,135267.7384525276,,116390.98838572337,,,95619.05684685067,104901.44214769187,,,,,,,,,,,,,45633.62337397927,949251.287685284,87015.05725204076,254545.08079264403
2005-05-06,328943.1022082439,70928.01514035113,255174.12997580084,134611.02802433856,,116281.83702262749,,,95598.18792732724,104827.2843221572,,,,,,,,,,,,,46014.796010536425,940246.6038211974,87741.88445401666,256671.26785373347
2005-05-09,330993.7428934171,71264.23614555142,256764.89278316556,135167.7731284598,,117071.58310249844,,,95754.49368879737,104973.72379061795,,,,,,,,,,,,,46667.43495816522,957797.2229427932,88986.34875893121,260311.69833831614
2005-05-10,327566.4882663867,70749.9991143922,254106.2362806061,134713.55507515656,,115545.9351551594,,,95485.02737861621,104791.66786369277,,,,,,,,,,,,,45655.430229760415,928010.276135209,87056.63897761912,254666.71978284986
2005-05-11,329364.53460501524,71106.0090261148,255501.05169711923,135321.59149336666,,116002.56959687291,,,95500.4818841813,104843.94343220262,,,,,,,,,,,,,46342.91556131014,943258.5978592647,88367.54902730955,258501.52395408438
2005-05-12,325740.41796727193,70908.1908095164,252689.68157335382,134639.80864497102,,112823.48546286864,,,94906.04319973593,104585.15609254164,,,,,,,,,,,,,45954.38799287885,912087.4931746157,87626.69730194948,256334.31096540677
2005-05-13,325094.2258333578,71679.58620860669,252188.4048648234,134689.30517469867,,110904.8111074323,,,94833.82723267018,104525.03884669971,,,,,,,,,,,,,47452.44015447019,906626.457517366,90483.21153355313,264690.4698743505
2005-05-16,328128.4507262719,72154.29856318989,254542.1727110028,135379.679095081,,111147.85330845784,,,94952.47417768143,104626.85065068747,,,,,,,,,,,,,48393.4410176027,931979.3604274826,92277.52979990374,269939.38773408363
2005-05-17,330319.7161501011,72589.41539257223,256242.02367099555,136074.0442075308,,112757.63353461854,,,95217.47662074142,104770.2375131715,,,,,,,,,,,,,49267.107146850976,950617.1814710491,93943.45292050907,274812.7113716299
2005-05-18,333718.88369961723,73578.40020262708,258878.8919204493,137277.28753474745,,113650.18181105483,,,95482.15875996779,104890.6221811214,,,,,,,,,,,,,51278.949249442565,979929.9399567149,97779.67154168684,286034.7987861968
2005-05-19,335123.4900434466,74191.53305796834,259968.50042519992,137483.14632256055,,114364.41001009216,,,95625.45168039366,105022.43055025928,,,,,,,,,,,,,52558.94702701338,992267.9841472744,100220.39554435982,293174.6468547145
2005-05-20,334646.0412842169,74488.24267070976,259598.12460358648,137430.40101264924,,113820.91937860823,,,95613.63724928373,105002.86724704508,,,,,,,,,,,,,53187.55288343517,987991.1145534163,101419.03309582587,296681.02037229174
2005-05-23,336500.19866084604,74864.0326328766,261036.4675639444,138316.76419189188,,114612.02766865228,,,95677.35259876635,105113.83814979518,,,,,,,,,,,,,53990.534507871445,1004377.782982291,102950.1736640434,301160.06471185846
2005-05-24,335713.5395808461,75101.36666997294,260426.22510870226,138275.4893639,,114650.82104938116,,,95659.14531564276,105132.85576230029,,,,,,,,,,,,,54501.98170281896,997297.5098950275,103925.41086107759,304012.9253425424
2005-05-25,335460.81900024525,74784.93014325593,260230.17979311757,137826.45292023596,,114943.35988719357,,,95586.66976142618,105092.88690535675,,,,,,,,,,,,,53811.00147428982,995009.2404232976,102607.83667564097,300158.62658007856
2005-05-26,337258.67598778935,75536.5277797458,261624.84832253106,138251.96678886176,,115532.00210340293,,,95789.41901444294,105204.97944203328,,,,,,,,,,,,,55431.39419821668,1010971.1627638114,105697.63220837276,309197.2031017703
2005-05-27,337820.5122136183,75576.07016847802,262060.68682819462,138449.21757712634,,116453.76670270877,,,95962.56844550284,105291.70983717417,,,,,,,,,,,,,55516.357361914925,1015987.1590509716,105859.6415779319,309671.1289873116
2005-05-31,335657.3969843315,75318.96050897652,260382.67308367408,138601.83372723457,,116068.75171927302,,,95850.47581463092,105234.65127303379,,,,,,,,,,,,,54947.66482928263,996433.9177489122,104775.24788689698,306498.9529477556
2005-06-01,338522.8469440471,75932.11993255212,262605.51556175324,139990.67673150697,,117053.53926741888,,,96124.33130502175,105373.99304589868,,,,,,,,,,,,,56287.553432501256,1021917.0947265552,107330.17285011846,313972.8729993004
2005-06-02,339253.3003105042,76466.13258611651,263172.15702960076,140306.32651923824,,117174.53905302324,,,96104.86647914935,105401.9158493393,,,,,,,,,,,,,57473.00266167759,1028495.368559733,109590.60989016693,320585.32775318535
2005-06-03,337539.48364590463,75358.52060986497,261842.68189122144,139419.4086006143,,116746.37122222163,,,96031.72795142613,105316.44536844839,,,,,,,,,,,,,54973.34658690087,1012871.1803601672,104824.21834868063,306642.2062023626
2005-06-06,337230.588910275,75378.30508834824,261603.06006942538,139635.56891507527,,116662.88040158342,,,96099.18747970916,105352.13775316642,,,,,,,,,,,,,55014.57196339432,1010053.8579899318,104902.82767729818,306872.16201157443
2005-06-07,337483.34104939003,74745.36118628937,261799.12986619334,140141.74109922844,,116610.83845715705,,,96023.1000749486,105267.67251570789,,,,,,,,,,,,,53626.64283489413,1012288.4702689392,102256.29813068577,299130.2711419138
2005-06-08,336865.4253440746,74587.1119266575,261319.78829786816,139720.5805183162,,116491.07752286798,,,96007.4186592535,105239.36819039403,,,,,,,,,,,,,53284.00969579777,1006691.5614462426,101602.95877232317,297219.05801384884
2005-06-09,338466.6412305043,75061.86856163121,262561.9145743586,140072.4974283875,,116884.1464118785,,,96403.03576771423,105471.10607086656,,,,,,,,,,,,,54299.479857469225,1021010.4710611723,103539.27650741594,302883.3668114835
2005-06-10,337680.0452675325,74270.69311209669,261951.72108148297,139246.71536583448,,116725.35146872954,,,96427.34122094992,105419.68279779254,,,,,,,,,,,,,52580.43261563959,1013855.1208610231,100261.36467164308,293294.4938115936
2005-06-13,338747.669798218,74626.71630793645,262779.9195113318,139176.26818226356,,117206.85418689079,,,96508.88722173974,105487.97321779578,,,,,,,,,,,,,53334.597405894914,1023434.8602833304,101699.42037595867,297501.2370695916
2005-06-14,339534.10796861944,74329.95798676547,263389.99059829116,139004.1523968646,,117414.20914004811,,,96596.95411992556,105564.22102791053,,,,,,,,,,,,,52696.32058218333,1030525.936350704,100482.34204091715,293940.9187418478
2005-06-15,340180.3001025336,74567.32744817423,263891.2673068216,139263.79809117824,,117308.74277135971,,,96718.37288729004,105642.35931617333,,,,,,,,,,,,,53199.18418156555,1036372.5302097789,101441.21187537262,296745.8999392299
2005-06-16,341051.3150906187,74962.96388137106,264566.9479649306,139756.62849827763,,117571.48302351397,,,96862.70148655599,105768.83336131234,,,,,,,,,,,,,54043.96515960188,1044295.8488765894,103052.05624262446,301458.1017414861
2005-06-17,342314.88643510925,74972.81184022219,265547.1500616707,140061.3854862057,,118285.03574890964,,,97034.51945163563,105856.73895193184,,,,,,,,,,,,,54063.227215676256,1055865.2681301315,103088.78549592893,301565.54579824005
2005-06-20,342427.73968139157,74972.81184022219,265634.6947730257,139994.0732538677,,118253.58219817159,,,96941.22336129105,105795.1111249713,,,,,,,,,,,,,54061.189117824884,1056871.4222323496,103084.89921234874,301554.177255839
2005-06-21,342625.16974535753,74933.21631502132,265787.8490555304,140452.75394419927,,118417.25755427321,,,96677.5131322206,105665.18504819194,,,,,,,,,,,,,53973.496799326094,1058661.3061108901,102917.68583873162,301065.0281011853
2005-06-22,342907.2081855212,74854.05183285393,266006.63739036815,141203.24894719737,,118714.15487825114,,,96723.80966258096,105703.78661211759,,,,,,,,,,,,,53800.39840366767,1061237.4483830708,102587.61853977936,300099.4824826212
2005-06-23,338083.9311304859,74022.54580363595,262265.0312649061,139952.76350480577,,118253.60778236316,,,96528.6034105235,105501.27464671702,,,,,,,,,,,,,52005.46704240924,1016417.5455456375,99165.00942799787,290087.32665128517
2005-06-24,335601.75932404184,73191.03977441798,260339.5127575782,139616.41811372354,,117300.81185375509,,,96397.11707207085,105359.28911831483,,,,,,,,,,,,,50250.951580543624,993993.5932404788,95819.4661185687,290116.10515591333
2005-06-27,336081.1962696574,72854.51323452312,260711.43089373733,139886.75725206512,,117063.13010756458,,,96457.91726699496,105390.54891487249,,,,,,,,,,,,,49555.90764530896,998217.7236464304,94494.14318022816,290144.8865155518
2005-06-28,338901.8015808922,73547.4083573038,262899.4856103971,140208.99044176692,,118332.01326684846,,,96557.11811060095,105593.17837315868,,,,,,,,,,,,,50967.968893047175,1023314.694549997,97186.68830881402,290173.67073048395
2005-06-29,337999.196520232,73389.06168081277,262199.29928784,139897.34623594873,,118228.20382580713,,,96528.31637585626,105598.15378224399,,,,,,,,,,,,,50636.84722843422,1015101.487947026,96555.29924799892,290202.45780099294
2005-06-30,336165.83620436914,72814.91770932225,260777.08942725355,139944.14209052635,,117748.36233581863,,,96537.8343825616,105515.27985139705,,,,,,,,,,,,,49446.49795560574,998546.6255110016,94285.51871191821,290231.2477273621
2005-07-01,337153.14431676926,72715.94660847634,261542.98324569344,139512.29154570305,,118098.34327350119,,,96673.76527922248,105580.95647991385,,,,,,,,,,,,,49243.00869204422,1007308.663635712,93897.50153051075,290260.04050987476
2005-07-05,339860.83326469356,73468.21287886302,263643.4442886317,139656.9928560255,,118632.51247541996,,,96851.34859291813,105681.68254400766,,,,,,,,,,,,,50769.44931455945,1031541.4842019589,96808.1474170204,290288.83614881424
2005-07-06,337012.10931743035,73111.83986793816,261433.57683768298,139262.65670121997,,117416.52223673795,,,96587.46578946602,105533.18502945002,,,,,,,,,,,,,50028.73172721821,1005564.9968431336,95395.73309388243,290317.63464446395
2005-07-07,338337.787817593,73369.2594901733,262461.95790308825,139708.8730476294,,117795.29498385785,,,96823.3907895417,105597.83953374364,,,,,,,,,,,,,50555.28450621938,1017395.2248176994,96399.77390465736,290346.43599710724
2005-07-08,342202.096305855,74774.86963853032,265459.65431268216,140436.9200111873,,119123.31005516312,,,96974.15064675777,105857.96184541905,,,,,,,,,,,,,53458.99694996326,1052218.8748791458,101936.62778244761,290375.24020702764
2005-07-11,343951.0060380905,75467.75147719383,266816.352526852,140867.56289530316,,119646.49406910935,,,97048.12562539036,106016.17929732226,,,,,,,,,,,,,54943.07321242552,1068313.7643304218,104766.49250491854,290404.0472745086
2005-07-12,344853.4848646945,75824.12006007963,267516.440924676,140773.67702572962,,119732.63998466643,,,97108.05622271195,106002.07361017632,,,,,,,,,,,,,55719.34705703997,1076684.499307193,106246.70617278398,290432.85719983344
2005-07-13,345332.8902517959,76002.30435152253,267888.3345796519,140807.3893310849,,119800.36719981604,,,97070.18423248698,105989.17749776696,,,,,,,,,,,,,56110.0626524383,1081135.9464204304,106991.73006940132,290461.6699832859
2005-07-14,346686.81362204324,76754.57504994828,268938.6263040792,140994.71613866463,,119847.50436432012,,,97084.97010706381,105907.1985418803,,,,,,,,,,,,,57774.07934881192,1093813.1157489964,110164.70861893868,290490.4856251493
2005-07-15,346489.5413506476,76992.13048899721,268785.59442749084,141097.06375479477,,120131.63696597579,,,97089.14008107525,105901.59952446933,,,,,,,,,,,,,58308.33375057321,1091906.4072067873,111183.43502984475,290519.30412570736
2005-07-18,345107.34155180154,76675.41056778088,267713.3675628582,140338.9166306839,,119443.28219571257,,,96933.32240111014,105858.26832653536,,,,,,,,,,,,,57586.55256203471,1078799.6320411263,109807.12899055847,290548.1254852437
2005-07-19,346997.2231663478,77566.27888852678,269179.42322267196,140998.60815551947,,119480.02066136703,,,97198.28629622272,105993.0787238418,,,,,,,,,,,,,59591.62366227604,1096483.8879500136,113630.43653622658,290576.9497040418
2005-07-20,348181.9613427138,78120.65166565118,270098.47132361657,141594.770624155,,120409.28520528828,,,97270.29011967889,106119.84161471733,,,,,,,,,,,,,60867.096325587954,1107675.3306010917,116062.53196533475,290605.77678238554
2005-07-21,346151.01317031466,78140.41843197824,268522.9847746091,140328.8600431117,,119043.94896203619,,,97224.12418470813,105945.89116776537,,,,,,,,,,,,,60911.00509802009,1088252.093958376,116146.25804414591,290634.6067205584
2005-07-22,348463.96822436334,78041.39862270273,270317.235177271,141326.88889820536,,119431.0584470917,,,97273.92041708509,106048.06851297246,,,,,,,,,,,,,60677.14893900216,1110027.6520696206,115700.33669139857,290663.43951884424
2005-07-25,347476.5969949352,77744.49860428208,269551.2923964646,140881.13694431455,,119044.2335196367,,,97283.22950274224,105995.92315183725,,,,,,,,,,,,,59982.342653128704,1100551.7912948437,114375.46690736056,290692.2751775267
2005-07-26,347899.8913440361,78041.39862270273,269879.65850759565,141074.7589799538,,119425.00491001214,,,97120.79911575429,106048.58509142921,,,,,,,,,,,,,60667.28471296825,1104534.1101274216,115681.52739838992,290721.11369688954
2005-07-27,349169.08010402945,78635.35806894988,270864.2182549569,141292.92717351587,,120020.70491432473,,,97275.85715659092,106127.30945718533,,,,,,,,,,,,,62050.18195747658,1116582.7212884098,118318.46205331362,290749.95507721667
2005-07-28,351369.276587338,79011.50227424085,272570.9973898136,142330.3625558478,,120769.08789347004,,,97305.39704186506,106220.43188385727,,,,,,,,,,,,,62938.27489109548,1137649.9511431293,120011.89447770544,290778.7993187918
2005-07-29,349028.0766632047,78358.198248622,270754.8363281297,141198.31333032463,,120144.46338831073,,,97199.89536425615,106119.97129084734,,,,,,,,,,,,,61374.69300791899,1114868.127702715,117030.42693199142,290807.64642189885
2005-08-01,348774.2199760976,78496.76930270783,270557.9096899475,140926.68038098072,,119825.17174249575,,,97069.74365940868,106179.0502711293,,,,,,,,,,,,,61697.98997852492,1112395.2557141974,117646.89571809108,290836.4963868217
2005-08-02,350861.5316546097,79348.07752256529,272177.119632266,141249.7219852403,,121197.04147986998,,,97336.68746460677,106358.24180816973,,,,,,,,,,,,,63703.03353045655,1132327.1664641772,121470.15073412056,290865.3492138442
2005-08-03,351792.12911724206,79308.47314128633,272899.020764379,141750.53770143248,,121463.16737524384,,,97431.13499836205,106330.51203883198,,,,,,,,,,,,,63605.24524630563,1141296.1627636086,121283.68618200209,290894.2049032504
2005-08-04,348971.6815985776,78536.37368398679,270711.0884536355,140952.25224559839,,120517.6641089964,,,97158.56457530525,106290.64030723457,,,,,,,,,,,,,61745.18052240755,1113804.369838886,117736.87954085373,290923.06345532415
2005-08-05,346602.426155444,78160.14977399289,268873.1636200291,139938.6366171148,,119091.02927336868,,,96788.31193104084,106227.34090090361,,,,,,,,,,,,,60855.49278679706,1091078.4654012367,116040.40611782223,290951.9248703495
2005-08-08,345953.6777818909,77586.08107916625,268369.9039356542,139677.70083518204,,117970.69981042268,,,96894.24552193991,106263.25066986363,,,,,,,,,,,,,59512.28897013218,1084912.4315446832,113479.15964281846,290980.7891486105
2005-08-09,348040.8632263468,78100.82290677738,269989.01595323964,140390.93658349605,,119089.3494956341,,,96933.90727174772,106285.28993536452,,,,,,,,,,,,,60694.54132854121,1104509.5255459296,115733.50082914603,291009.6562903911
2005-08-10,347871.55179840926,77427.68126620662,269857.67440502386,140288.78484757,,118974.2401622154,,,97097.98279883462,106325.21999096849,,,,,,,,,,,,,59122.8962888647,1102857.7083358376,112736.65830391894,291038.5262959755
2005-08-11,349253.8147142834,78061.21852549842,270929.95023202297,141014.73058706388,,119597.22760480829,,,97196.41760643687,106416.82291233912,,,,,,,,,,,,,60571.9529741687,1115964.4535752407,115499.74703346913,291067.39916564774
2005-08-12,347110.0764126301,77625.72974083573,269266.967934027,141069.4686652012,,119227.78946713317,,,97178.51156980038,106378.99515498399,,,,,,,,,,,,,59555.911074871736,1095374.6091563762,113562.33909824456,291096.274899692
2005-08-15,349253.8147142834,78100.82290677738,270929.950232023,141447.0283880024,,119590.36565890608,,,97081.02100501557,106358.63614857197,,,,,,,,,,,,,60647.16698797497,1115630.0266282535,115643.16653938634,291125.1534983924
2005-08-16,344712.5129823837,76833.7838125062,267407.08347903215,140738.72513680658,,118421.62219602278,,,96656.65701009336,106161.80485388417,,,,,,,,,,,,,57693.221714834894,1072070.5654628715,110010.52775120184,291154.03496203315
