Date,equal_weight,risk_parity,regime_routed,"tqqq_trend_trailing_stop_10pct (synth, 1999+)",sixty_forty (2002+),trend_following_spy_200d (1993+),buy_hold_spy
2004-10-04,123694.12761596497,99421.80849656787,142470.33253813515,237048.3193517715,127878.06095063085,261463.3777711143,316126.9987691386
2004-10-05,123897.68465779314,99496.10446043947,143053.57083111646,238018.73652333114,127918.49563747295,261601.1677579483,316293.59623058647
2004-10-06,125261.39594919841,100097.6333082328,146471.1540807345,243705.05978189353,128210.3925668974,263392.646399045,318459.6156976213
2004-10-07,123069.20399153512,98948.6224657226,141549.8250711315,235516.73909841897,127161.82476294813,260567.75590745942,315044.1310489904
2004-10-08,120499.86052173103,98147.85416275717,133810.74064370463,222640.1147222391,127203.54106930479,258408.7415958552,312433.73597016395
2004-10-11,121353.34042791648,98575.21285486537,135723.92741970564,225823.3578703217,127567.64233148667,259465.22720053256,313711.09888919507
2004-10-12,120932.81026127966,98309.0717797892,135035.4072780543,224677.76819203125,127385.44594705392,258454.6541904453,312489.24741829553
2004-10-13,120151.2580930936,97719.79251784745,134122.2187679255,223158.36553660865,126897.82736182128,256180.87144313182,309740.08949840325
2004-10-14,120037.28857124016,97568.42871685918,134135.52454359693,223180.50426334838,126524.13134349971,256180.87144313182,307240.6857573135
2004-10-15,120120.04165636483,97671.10774676554,134148.83163928578,223202.64518639038,126773.25458916137,256180.87144313182,308962.4874051893
2004-10-18,120221.94051070187,97798.52466543502,134162.14005512305,223224.78830595256,127083.30637198625,256180.87144313182,310128.8274279572
2004-10-19,118857.3434971165,97087.06551832058,131261.21826516045,218398.10879569387,126573.34435461478,254024.6937404774,307518.59014176327
2004-10-20,118922.7283944852,97166.75014001719,131274.24021141694,218419.77527474109,126769.67617035273,254024.6937404774,306907.5223929442
2004-10-21,119092.23921926181,97380.29599115714,131287.26344953317,218441.44390324058,127299.18708288843,254024.6937404774,308906.91284000466
2004-10-22,118865.73296771041,97084.21775268976,131300.2879796373,218463.1146814056,126560.21208203174,254024.6937404774,305435.75895060954
2004-10-25,118853.91301465087,97064.8955012383,131313.31380185753,218484.7876094494,126509.90124001195,254024.6937404774,305074.7925243847
2004-10-26,119173.76655919733,97468.77322825674,131326.34091632202,218506.4626875853,127518.72149476047,254024.6937404774,309740.08949840325
2004-10-27,119308.01270507525,97633.6897004674,131339.369323159,218528.13991602656,127937.0103891143,254024.6937404774,313461.18691775994
2004-10-28,120297.21734143641,98059.52252283844,133801.56490220447,222624.8477255059,128335.4774405091,254789.8602513979,314405.3864724219
2004-10-29,120163.0457890755,98101.38827821414,133145.19635358552,221532.7532623738,128558.29301449224,254744.84895224957,314349.8434657637
2004-11-01,120693.25523533855,98257.17877457396,134655.58093958677,224045.7966539907,128449.66638270386,255442.42179064214,315210.63383485883
2004-11-02,121129.11395942702,98392.37761043427,135959.37522235364,226215.1061376167,128552.31351669114,255532.41881433708,315321.68828964856
2004-11-03,122763.36099297431,99449.62224570579,138698.40443250342,230772.42175101023,129546.7781952795,258750.4709574278,319292.6976804404
2004-11-04,124361.556865617,100567.52390997115,141028.71827566854,234649.6990075689,130660.76915120985,262283.7300675661,323652.6659104718
2004-11-05,125718.17178394165,101012.14617295303,144847.16724768435,241003.00004380092,130580.72914065719,263926.361165862,325679.6385097022
2004-11-08,125692.69550778155,100861.10858028854,145299.505854008,241755.62063853588,130282.8137945333,263543.84184690623,325207.6176286876
2004-11-09,125285.24778736958,100654.65132471052,144376.38180887062,240219.68680898263,130099.46713254976,263026.1607574964,324568.809935066
2004-11-10,124842.64539822933,100535.88412129575,142886.14375727865,237740.16409523186,129963.26069665235,263228.839476673,324818.91125766013
2004-11-11,126963.19280346042,101363.5150877455,148552.47328946122,247168.04896478986,130443.15569185522,265231.6121173595,327290.29102720873
2004-11-12,128905.69783942199,102409.99251691079,152852.8959132066,254323.2786698115,131624.940098391,267324.4585055462,329872.81992712663
2004-11-15,129655.56064868542,102721.4803371609,154863.85148266307,257669.19377745784,131866.89527339026,267981.29100328917,330683.33756349084
2004-11-16,128357.48743440103,102046.96709996586,151986.41836487484,252881.59573885388,131300.45890590202,266062.7611008952,328315.9115802672
2004-11-17,130638.00080523726,103013.24272924,158124.6907486919,263094.7195968876,132216.23621710442,267642.91344702087,330265.78669923294
2004-11-18,131384.67740410395,103299.88965591899,160302.22329509686,266717.7927045531,132484.22716847833,268003.950100474,330711.298417979
2004-11-19,128424.34778930355,101909.69806702064,152829.5375538475,254284.4140182715,131177.63906105942,265024.58571587864,327034.8247551078
2004-11-22,130067.15552107,102615.20968036515,157209.7553892389,261572.41045778466,131826.46969581497,266288.5081108853,328594.4786937737
2004-11-23,129993.01158434611,102710.94785778737,156479.07922135186,260356.6797544001,132012.55034690976,266694.8885333101,329095.94368002244
2004-11-24,131289.199951205,103109.77764633624,160566.7537876621,267157.93001288077,132200.21421989668,267326.7602197071,329875.6601945126
2004-11-26,130719.4529127534,102827.4535759486,159090.95486723477,264702.431751902,131794.6724550298,267123.57000849466,329624.92770138814
2004-11-29,130180.73780508738,102255.21963311148,158963.19163055933,264489.8537366106,130872.36684524293,265904.8635094507,328121.0692375926
2004-11-30,129887.10003084822,102154.96529694228,157984.21172277743,262860.9844998751,130703.86393940523,266085.4713472836,328343.93555180833
2004-12-01,133301.913829994,103485.00907718172,167670.11230534938,278976.8060439319,131513.7092972928,269109.94932943454,332076.07845544367
2004-12-02,133788.86862511418,103556.36963545774,169554.19529884687,282111.62505622196,131366.91771867254,269335.56846641575,332354.4877763176
2004-12-03,134217.30883737025,103892.414524371,170309.449639581,283368.2499897409,132131.86881268639,269155.03735238826,332131.71613768133
2004-12-06,134721.15150021634,104043.1460581434,172085.20172060485,286322.8233306815,132286.553506875,269064.7334334719,332020.2829805734
2004-12-07,131764.6565376309,102903.04404447488,163233.09240276105,271594.2998610577,131613.94160787118,266559.4454422363,328928.8097236238
2004-12-08,133213.17434890344,103823.94200893461,166072.5445334385,276318.70348576835,132896.2026556115,268116.68294515926,330850.4084028364
2004-12-09,134148.41692751797,104109.67798537489,169070.02647803864,281306.0439698972,132826.66394668396,269064.7334334718,332020.2829805734
2004-12-10,133861.14936601973,104148.60326169222,167543.72231410112,278766.5128939509,133038.763896549,269335.56846641575,332354.4877763176
2004-12-13,135693.2841894597,105086.73514065139,171943.57797731567,286087.1836032455,133848.19293726614,271682.9332916051,335251.0871320661
2004-12-14,136688.90490047942,105577.02422561024,174498.0779056666,290337.47139307513,134338.90317633734,272630.8559069087,336420.80391717056
2004-12-15,136400.14814420763,105718.8858486011,172551.68201924302,287098.9734865274,134885.86695719222,272834.0205435193,336671.50485176843
2004-12-16,134802.92730183265,105065.69450505778,167667.5160254143,278972.4862407546,134043.5035760103,272676.0718028714,336476.59939204075
2004-12-17,133953.40075985566,104470.65719431854,166377.6462203845,276826.3449072031,133434.59590247474,270857.23169825034,334232.1885451543
2004-12-20,133085.541380199,104323.67599718715,162956.8010852272,271134.5943819865,133550.99940761522,270925.464735823,334316.38669388375
2004-12-21,135313.9804178879,105311.36817981022,168936.991315066,281084.69429494714,134330.2644895812,273011.6617275447,336890.710376909
2004-12-22,135595.89465077684,105454.72299935887,169569.18890425295,282136.5720672889,134343.61974573438,273669.2358887395,337702.143210542
2004-12-23,135691.54252976217,105461.89407012062,169946.96627273614,282765.1344401893,134228.39113087,273873.39793481986,337954.07492767373
2004-12-27,134818.87968920602,105012.5574546514,167760.35519352288,279126.95607582893,133643.54766624692,273306.4345877629,337254.4539534668
2004-12-28,136490.7513313265,105687.81245469722,172585.05418957805,287154.49955114804,134040.05007478254,274803.1370082517,339101.35360042943
2004-12-29,136749.19952107966,105813.41217192839,173225.9964329998,288220.9270585311,134104.5487323196,275211.3843766071,339605.1223591135
2004-12-30,136629.37779054564,105793.90388143512,172829.97154693582,287562.00367433944,134312.79573995728,274689.76479852176,338961.45465240924
2004-12-31,136346.93094187553,105717.05159517113,171915.68483538393,286040.77378375136,134478.65213304549,274100.1423542799,338233.87282371416
2005-01-03,134606.8856260908,105079.29970851075,166483.3911649356,277002.287932949,134213.57530498295,272807.49968146434,336638.77865977725
2005-01-04,131086.33265657644,103391.84614473351,157373.30572747244,261844.53260502033,132666.98363363944,269474.0805097042,332525.4087558974
2005-01-05,130701.75417742414,102999.82067333466,157388.9181585962,261870.50924515974,132401.70534765013,267614.4489152299,330230.662059227
2005-01-06,131072.3375813132,103382.88228760098,157404.53213857228,261896.48846234678,132841.59099704053,268975.12002880377,331909.7019036813
2005-01-07,131016.03732903293,103325.8588068364,157420.1476675543,261922.47025683714,132847.640939554,268589.58290683693,331433.9571165385
2005-01-10,131378.38068005,103701.81111141176,157435.76474569595,261948.45462888648,133308.5771225558,269859.4897586621,333000.99575040775
2005-01-11,131002.63449915193,103319.64521713355,157451.38337315086,261974.44157875047,133070.09534189003,268000.06276100216,330706.50152194937
2005-01-12,131261.0215834323,103586.75403521143,157467.00355007284,262000.4311066849,133405.19787211381,268884.38134165696,331797.7322516228
2005-01-13,130872.97956355734,103197.87903478232,157482.62527661552,262026.4232129455,133277.66361669556,266730.0791853716,329139.3682125006
2005-01-14,131243.27315157346,103577.56409639229,157498.24855293267,262052.41789778805,133693.23817616317,268135.99176950986,330874.23509035166
2005-01-18,132034.01734639812,104400.23388165512,157513.87337917803,262078.41516146844,134705.65305203895,270925.4647358231,334316.38669388375
2005-01-19,131352.19140266333,103698.6658828001,157529.49975550536,262104.41500424242,134014.845568337,268090.7758735472,330818.4396154815
2005-01-20,130964.60427524662,103301.12309766767,157545.1276820684,262130.4174263659,133631.47616361163,266457.8886985329,328803.4908148514
2005-01-21,130560.14226999933,102885.28775766293,157560.757159021,262156.4224280947,133198.94508128997,264825.1805457311,326788.7629239069
2005-01-24,130501.93664397369,102833.4547763361,157576.38818651697,262182.4300096848,133269.8919707919,264303.6632660529,326145.2214513088
2005-01-25,130539.55812678297,102842.2880923737,157592.0207647101,262208.44017139217,132994.67159454094,265051.84824138565,327068.46614436776
2005-01-26,130785.01836258163,103095.03252127407,157607.65489375422,262234.4529134727,133333.47591374972,265845.504858699,328047.8218975621
2005-01-27,130875.7151641375,103178.63162809022,157623.2905738032,262260.4682361824,133370.08021679166,266299.22386903496,328607.7017163815
2005-01-28,131055.43095816423,103389.5713748503,157638.927805011,262286.48613977735,133906.272069838,266299.22386903496,328607.7017163815
2005-01-31,131543.96631719518,103893.83928312457,157654.56658753133,262312.5066245135,134558.0107077794,267954.74456663243,330650.5798129731
2005-02-01,131965.7575611978,104316.58900925347,157670.2069215182,262338.52969064686,134985.02642429224,269655.3788617854,332749.127150329
2005-02-02,132223.70591620152,104583.87190011684,157685.8488071255,262364.55533843365,135354.5253003817,270471.7457254872,333756.50687506446
2005-02-03,132035.1939114468,104386.22046040607,157701.4922445072,262390.58356813,135113.8737162672,269768.9556683296,332889.27856656123
2005-02-04,133035.96408093642,105449.819008209,157717.13723381716,262416.61437999195,136730.4224340468,272648.7837027628,336442.9264442543
2005-02-07,133078.039722509,105508.17620519905,157732.78377520942,262442.6477742757,137028.54396377166,272285.9568271844,335995.20562865253
2005-02-08,133265.96984405108,105712.28239446915,157748.43186883794,262468.68375123746,137435.6639672354,272603.51665759657,336387.06785233103
2005-02-09,132785.55438440602,105218.87626882587,157764.0815148567,262494.72231113346,136964.68162786664,270562.50998723577,333868.5080856495
2005-02-10,132806.29963416833,105203.26849082562,157779.73271341968,262520.7634542199,136521.62821721536,271537.69512804627,335071.866260014
2005-02-11,133408.50995777445,105817.8323955496,157795.38546468093,262546.8071807531,137190.93021744257,273873.39793482,337954.07492767373
2005-02-14,133415.48393489677,105829.37629013954,157811.03976879452,262572.8534909893,137301.105662179,273669.2358887396,337702.143210542
2005-02-15,133595.41023494504,105997.14309330739,157826.69562591446,262598.9023851849,137330.98004418204,274689.7647985218,338961.45465240924
2005-02-16,133579.5635915167,105967.52683969036,157842.35303619484,262624.95386359614,137177.80834776937,274871.1398744083,339185.26772242034
2005-02-17,132896.00092158932,105247.02161857631,157858.0119997897,262651.00792647945,136167.3659222911,272648.7837027628,336442.9264442543
2005-02-18,132836.23551589588,105159.93843380416,157873.6725168532,262677.06457409123,135788.91746530586,273011.6617275448,336890.710376909
2005-02-22,131709.2723396325,103999.57043786085,157889.33458753943,262703.12380668795,134338.38577297673,268952.38420781353,331881.6463736137
2005-02-23,132275.3622468474,104573.021408291,157904.9982120025,262729.18562452594,135094.3604013849,270880.09539224964,334260.4018678545
2005-02-24,132707.43179828176,104995.89803178833,157920.66339039657,262755.25002786174,135511.36518785325,272671.5195237531,336470.98197432194
2005-02-25,133498.26171264195,105796.50789072797,157936.33012287575,262781.3170169518,136579.39468776828,275370.12592991046,339801.00613316294
2005-02-28,132841.90167290936,105110.01494070873,157951.99840959435,262807.38659205276,135451.13987443084,273555.9148282131,337562.3073795748
2005-03-01,133193.18478953518,105454.79043723893,157967.66825070643,262833.45875342103,135838.4897100536,274916.6370909906,339241.4103410822
2005-03-02,133138.6570258077,105393.92144913804,157983.33964636625,262859.53350131324,135725.47147242847,274780.452336465,339073.36118741485
2005-03-03,133162.4479803321,105412.97571746458,157999.012596728,262885.61083598604,135728.76700444293,274893.82454619504,339213.260135435
2005-03-04,134243.86226427162,106495.82686622014,158014.68710194595,262911.690757696,137331.34032994998,278318.08470350923,343438.72592547943
2005-03-07,134354.50189026073,106610.96898322813,158030.36316217433,262937.77326669975,137590.10867768218,278454.19273422944,343606.6804035673
2005-03-08,133921.00748030408,106161.39889441672,158046.04077756745,262963.85836325405,136760.0546909295,277411.13260027126,342319.56589984446
2005-03-09,132839.7158143973,105067.74293871828,158061.71994827953,262989.9460476155,134954.33676379826,274326.8867737398,338513.67071975453
2005-03-10,133110.27432860385,105334.1382326138,158077.4006744649,263016.0363200409,135464.3093725528,274939.21946437017,339269.27651999076
2005-03-11,132487.43482119523,104726.05924050133,158093.08295627785,263042.12918078696,134499.02747122358,273011.66172754474,336890.710376909
2005-03-14,133037.88790998378,105254.31341696561,158108.76679387272,263068.22463011043,135324.2245787695,274712.44947030843,338989.4470654239
2005-03-15,132344.94352879564,104587.85799909363,158124.45218740386,263094.3226682682,134313.29139888883,272444.8006788949,336191.2156368081
2005-03-16,131857.80981749494,104143.56672360776,158140.13913702566,263120.4232955171,133957.23218379897,270131.57794709364,333336.74691395083
2005-03-17,132061.1978234009,104336.39522922164,158155.82764289243,263146.5265121139,134293.91599792783,270675.8566223639,334008.3754751432
2005-03-18,131745.93442512114,104030.05802040006,158171.51770515862,263172.63231831556,133717.52851539623,269872.2259103529,333016.71189660986
2005-03-21,131439.95135502904,103742.65492624509,158187.2093239786,263198.7407143789,133268.94435563692,268870.443183682,331780.5328546747
2005-03-22,130583.35172050941,102940.27282532403,158202.9024995068,263224.8517005609,132004.2929165303,266138.4874967919,328409.3563772642
2005-03-23,130730.65631107861,103081.08795874642,158218.59723189767,263250.96527711855,132324.97278117156,266366.2037511198,328690.353497312
2005-03-24,130854.03973271594,103192.25415472753,158234.2935213056,263277.08144430874,132528.1557192449,266684.965587816,329083.6989717364
2005-03-28,130852.90986275586,103178.40606279067,158249.99136788512,263303.2002023886,132319.2466580751,267071.98603668663,329561.2741534169
2005-03-29,130496.61433248616,102874.47785088868,158265.69077179066,263329.32155161496,132105.07660543485,265296.1624122744,327369.94474812073
2005-03-30,131573.15256961604,103825.63170312451,158281.39173317674,263355.44549224514,133490.84450374648,269052.6366468257,332005.35579753405
2005-03-31,131573.45291424918,103839.19039430987,158297.09425219786,263381.572024536,133727.05251946583,268551.7069215876,331387.2189387767
2005-04-01,131321.67467854943,103631.89610262969,158312.79832900866,263407.7011487449,133546.8632949181,267345.2250821986,329898.44545065303
2005-04-04,131441.37412382686,103731.70260238412,158328.5039637635,263433.8328651287,133671.39786533936,267800.45299404016,330460.1872225364
2005-04-05,131734.30792240417,103973.13358906306,158344.2111566171,263459.96717394475,133915.4520014957,269075.4236170196,332033.47444465477
2005-04-06,132043.53994258645,104230.70102098442,158359.9199077239,263486.1040754501,134380.6705067387,270008.845433109,333185.2975452279
2005-04-07,132286.07453825002,104241.04136830792,158375.63021723853,263512.243569902,134382.66906268068,271465.8816462232,334983.24991757306
2005-04-08,131618.4512461098,104251.38274145953,158391.34208531564,263538.3856575578,133732.18322218655,268642.8803769648,331499.72508578596
2005-04-11,131771.04093395136,104261.72514054104,158407.05551210986,263564.53033867467,134082.02162708217,268847.8096610988,331752.603558713
2005-04-12,132301.4875594178,104272.06856565423,158422.77049777575,263590.6776135099,134995.39666757392,270236.48496363143,333466.19998969615
2005-04-13,131430.63558900586,104282.4130169008,158438.487042468,263616.8274823208,133908.44581649767,267049.1990664927,329533.1555062962
2005-04-14,130493.42683466255,104292.7584943826,158454.2051463413,263642.9799453647,132777.16558550965,263565.93830285163,325234.8841955925
2005-04-15,129754.15088493496,104303.10499820148,158469.92480955028,263669.135002899,132365.35888386104,259877.74825507653,320683.7344119617
2005-04-18,129824.7314684203,104313.45252845925,158485.64603224967,263695.292655181,132568.23029916373,259877.74825507653,321666.9718639168
2005-04-19,130202.74294013796,104323.80108525774,158501.36881459417,263721.45290246827,133713.07789159176,259877.74825507653,324223.68588914926
2005-04-20,128109.87383929055,101726.05546341154,154554.5586656977,257154.5789720941,132460.08808101,256252.3902172714,319700.6863111656
2005-04-21,128432.76920424984,101946.10775826433,154569.89145921613,257180.09033905566,133448.5268714936,256252.3902172714,325909.0058803791
2005-04-22,126403.88242264693,99657.7074250362,147664.39872186587,245690.43197634647,133592.10168330674,255280.64336159235,324673.11086518253
2005-04-25,127940.08497835197,100838.04726631653,151320.07411804632,251772.90327631513,134276.96307175202,256959.42650003833,326808.23453476385
2005-04-26,126056.23284622331,99438.10342899963,147080.0074587429,244718.09644305168,133412.39314487728,254463.26137974963,323633.54144340655
2005-04-27,126555.80782737925,99829.29001219125,147703.87924142517,245756.12137737428,133911.50822993836,255457.31558498327,324897.8075739359
2005-04-28,124570.91049895519,98411.42678959569,143280.09450485127,238395.63643782964,133300.39966221864,252254.3871305874,320824.2329719856
2005-04-29,124884.47820700219,98714.16665694388,143294.30879994106,238419.2867985874,134293.799690774,252254.3871305874,325178.6153428246
2005-05-02,125753.1556232259,99339.57449484311,145009.33589433198,241272.82327264105,134734.6598071454,253671.09219296416,327004.8757134495
2005-05-03,126556.94080165566,99876.65855458204,147233.8367157837,244974.0442337181,135019.8767692791,254106.90728429862,327566.680602386
2005-05-04,128469.83648440415,101103.62391067504,152608.55500228927,253916.7336632128,135171.36716689012,256068.12415778998,330094.86571965314
2005-05-05,128592.018232434,101180.6726971961,152987.02322311507,254546.44550620858,135267.77589230338,255981.04437574995,329982.612040856
2005-05-06,128606.9552110551,101058.39154000653,154264.7636561639,256672.40546451052,134611.17808073453,255174.85255613783,328943.3582043451
2005-05-09,129659.66028160996,101778.66291009057,156453.17261472912,260313.57521852505,135167.9245975126,256765.69270135157,330994.0943740378
2005-05-10,128129.52642442996,100773.90241119602,153060.035950572,254667.9272492959,134713.66783765706,254106.90728429865,327566.680602386
2005-05-11,129199.86216527097,101495.96051770049,155364.89211798654,258502.84692063826,135321.67245212704,255501.6526715307,329364.63297473115
2005-05-12,128148.10953819058,100702.48484257718,154062.87325540103,256336.4914581241,134639.9267476581,252690.32462813778,325740.57802439365
2005-05-13,129471.48704931686,101366.019896585,159084.82609204523,264692.23442988785,134689.4213682533,252189.09565498974,325094.44875262165
2005-05-16,130951.3088554097,102340.71106766835,162239.5412211448,269941.18630684435,135379.7939615418,254542.79581936263,328128.580166902
2005-05-17,132254.72991583138,103190.42034753798,165168.66529837777,274814.7900060217,136074.08001694403,256242.55301554513,330319.7202210391
2005-05-18,134898.37768249772,104822.92829444526,171913.11873371553,286036.5041924833,137277.34410192524,258879.47668242606,333718.9522285172
2005-05-19,136277.5171934597,105555.49032945388,176204.415672529,293176.55018706154,137483.20197213,259969.1123357349,335123.59068496444
2005-05-20,136738.65626713898,105721.12016322058,178311.69688242796,296682.7360736875,137430.48881916262,259598.8090511869,334646.23641296953
2005-05-23,137973.2879513899,106540.07761929177,181003.82672753464,301162.0184891228,138316.7982952735,261037.0820888174,336500.29984545
2005-05-24,138287.72479797003,106620.87553701187,182718.3300761793,304014.6835322847,138275.59444347664,260426.93606470057,335713.76668923366
2005-05-25,137518.9426654436,106187.65310645262,180402.07161217058,300160.7922252604,137826.49323810788,260230.74338174617,335460.85665778007
2005-05-26,139286.39622207807,107116.59989186948,185834.00840984948,309198.6842956686,138252.0835452428,261625.39084400548,337258.6827960192
2005-05-27,139501.19272629966,107280.70210313739,186118.97867628033,309672.8301863899,138449.29236109843,262061.37730404228,337820.70859464124
2005-05-31,138778.4091584522,106900.7907896448,184212.69422937403,306501.0714328641,138601.90571252804,260383.2370455998,335657.43471941276
2005-06-01,140764.83768816176,108175.64137487588,188704.4255934686,313974.6089186649,139990.74036698768,262606.2073713183,338523.0436021281
2005-06-02,141960.12510007207,108762.38572710051,192678.8516243063,320587.431351334,140306.4193974425,263172.7767825503,339253.40258115606
2005-06-03,139363.83361126532,107442.20101465858,184298.46127823778,306643.77436916466,139419.52883018527,261843.37183340229,337539.67991606693
2005-06-06,139428.21288416788,107497.51002243152,184436.7995934818,306873.9476589039,139635.68048286883,261603.74942502225,337230.78505858406
2005-06-07,138459.06960390497,107290.53425931747,179784.0153953502,299132.4434816862,140141.8293493485,261799.86866424704,337483.60041445814
2005-06-08,137940.92359957652,106959.51825917713,178635.1420474551,297220.8981696565,139720.67963004412,261320.4524787846,336865.5897898068
2005-06-09,139151.43892250795,107575.19259851995,182038.94260946757,302884.28919471573,140072.63075822586,262562.60627719027,338466.83786641323
2005-06-10,137301.72837677214,106677.18986062937,176275.89706579415,293295.4840298943,139246.79417297593,261952.33784685747,337680.1469175643
2005-06-13,138079.70742303558,106989.35845161446,178804.2368962907,297502.2455141417,139176.3303732863,262780.5138228575,338747.74031088146
2005-06-14,137579.0674135504,106836.3546982493,176665.30302940053,293943.3945637855,139004.2443722177,263390.610884488,339534.2103500448
2005-06-15,138189.50322602238,107149.3375180883,178350.71848695306,296747.66191197454,139263.8502285624,263891.8888201224,340180.40273886983
2005-06-16,139201.8374573017,107669.59705006407,181182.663616306,301459.575062243,139756.64665973312,264567.4487260528,341051.26027792174
2005-06-17,139491.62819179584,107938.08215135748,181247.56086168627,301567.55391421786,140061.53250492623,265547.8490722313,342315.08458907995
2005-06-20,139482.81352189294,107924.50501275698,181240.72811633625,301556.18529611384,139994.11136146728,265635.34503540565,342427.8747628278
2005-06-21,139586.5695053751,108100.98478727606,180946.73869286044,301067.0329406683,140452.87599125912,265788.5241740687,342625.33646320284
2005-06-22,139724.24341864936,108381.04853257978,180366.29618233026,300101.26751322625,141203.36466211616,266007.36200697726,342907.43813167844
2005-06-23,137102.82295264062,106868.12885455925,174348.93276313864,290089.3172353226,139952.8605584588,262265.6487972506,338084.0329398432
2005-06-24,136661.95444099137,106455.15848247877,174366.22928424604,290118.0959374293,139616.4204218,260340.0766138493,335601.7970371751
2005-06-27,136819.7878447175,106615.96384814846,174383.52752127827,290146.877494566,139886.78613059825,260712.1180666641,336081.39196455217
2005-06-28,137312.15289836013,107065.65656980115,174400.8274744054,290175.6619070159,140209.09680233357,262900.1781395884,338901.99838846386
2005-06-29,137093.04712327934,106842.4834012787,174418.12914379773,290204.44917506224,139897.39805927878,262200.03906549147,337999.4560887956
2005-06-30,136865.02015093836,106652.25911702501,174435.4325296255,290233.23929898837,139944.28306218688,260777.80124215284,336166.0634911793
2005-07-01,136862.7346767899,106598.87394754551,174452.73763205903,290262.03227907757,139512.4036083867,261543.6479729817,337153.3088760013
2005-07-05,137280.97370012183,106966.52899462018,174470.04445126856,290290.8281156132,139657.11643261425,263644.16312024527,339861.06200911204
2005-07-06,136772.70404323222,106490.80290255528,174487.3529874245,290319.62680887873,139262.760958796,261434.11889093305,337012.11602839414
2005-07-07,137102.6233870867,106816.90394065213,174504.6632406971,290348.4283591574,139708.9021693215,262462.52695501444,338337.8266100391
2005-07-08,137867.29680845572,107541.01307236108,174521.9752112567,290377.23276673275,140436.9791764053,265460.25518408424,342202.16818122606
2005-07-11,138247.65232817733,107907.81484187837,174539.2888992737,290406.04003188823,140867.63009219497,266816.9812006365,343951.11016190075
2005-07-12,138342.46986784285,107973.05344758992,174556.6043049185,290434.8501549073,140773.84294472865,267517.14475597657,344853.6840200955
2005-07-13,138422.15389060503,108040.9220912481,174573.92142836144,290463.6631360735,140807.46964104183,267888.96587760263,345332.994920734
2005-07-14,138669.05921542205,108267.15441942254,174591.24026977306,290492.4789756704,140994.86203471015,268939.38257931516,346687.0766177118
2005-07-15,138680.83422171642,108287.66777892211,174608.56082932366,290521.2976739815,141097.1108801324,268786.1789594089,346489.5833588103
2005-07-18,138252.61308130174,107831.05938903349,174625.8831071837,290550.1192312904,140338.93763424968,267713.9249887676,345107.35145618534
2005-07-19,138726.23226925344,108308.77381062593,174643.20710352372,290578.94364788086,140998.7367239528,269180.0821623957,346997.3600503611
2005-07-20,139084.16746315695,108681.34656019996,174660.53281851416,290607.77092403645,141594.80257676044,270099.0101069148,348181.9409014519
2005-07-21,138403.9046329836,107946.72191803924,174677.86025232554,290636.6010600408,140328.98814016356,268523.64210739953,346151.1497205137
2005-07-22,139044.8356440977,108607.65761317684,174695.18940512842,290665.4340561778,141326.9363511066,270317.8969023098,348464.1056869806
2005-07-25,138771.93454569092,108322.53811622725,174712.52027709322,290694.269912731,140881.2246940627,269551.95224650815,347476.73406805267
2005-07-26,138896.44465212946,108447.57027733924,174729.85286839056,290723.1086299843,141074.8481984886,269880.29468022217,347899.9970256089
2005-07-27,139141.54613152883,108678.71622297469,174747.187179191,290751.95020822145,141293.0152276514,270864.8813189868,349169.2178448004
2005-07-28,139778.93554331685,109334.72767703938,174764.52320966515,290780.7946477263,142330.4508990429,272571.5911882364,351369.32052046637
2005-07-29,139102.5370731555,108632.53733466327,174781.86095998355,290809.6419487826,141198.4150137231,270755.4991243973,349028.21434835234
2005-08-01,138984.22138039922,108501.24395023275,174799.2004303169,290838.4921116744,140926.78365663294,270558.6209666335,348774.4206781564
2005-08-02,139372.26021717285,108869.01070521782,174816.5416208358,290867.34513668553,141249.81010409674,272177.78591022233,350861.6700630216
2005-08-03,139664.8354890686,109168.7989377198,174833.8845317109,290896.2010240999,141750.6566243019,272899.7867344912,351792.39412686357
2005-08-04,139034.00464898307,108542.27582758784,174851.22916311288,290925.05977420154,140952.34329943874,270711.7756240534,348971.8508200049
2005-08-05,138390.63475994434,107888.63942944142,174868.57551521237,290953.92138727434,139938.668957882,268873.6749225832,346602.3735325581
2005-08-08,138222.86150336696,107717.18334207816,174885.9235881802,290982.7858636025,139677.73922013765,268370.4629687365,345953.68802013877
2005-08-09,138740.72028098497,108228.16199884564,174903.27338218698,291011.65320346993,140391.0394516231,269989.72583729815,348041.06363910995
2005-08-10,138689.18339767866,108172.14499982801,174920.62489740347,291040.52340716077,140288.94530973263,269858.4084488071,347871.78370290867
2005-08-11,139116.66976548976,108603.98539715812,174937.97813400044,291069.39647495915,141014.8565079011,270930.6624194484,349254.01560553355
2005-08-12,138854.5475278216,108366.97582342969,174955.33309214868,291098.27240714914,141069.45446987357,269267.43123811093,347109.96087294986
2005-08-15,139268.96707007627,108761.04227121957,174972.68977201893,291127.15120401495,141447.18132705838,270930.6624194484,349254.01560553355
2005-08-16,138437.43941529014,107965.16402741498,174990.04817378207,291156.03286584077,140738.76866390384,267407.78704263025,344712.71208217397
2005-08-17,138313.8617735094,107825.15232446414,175007.40829760884,291184.9173929108,140359.44241765578,267385.8763299719,344684.4672009472
2005-08-18,138449.02200020725,107971.84820827872,175024.77014367012,291213.80478550936,140768.56126301925,267363.8432110975,344656.06452708796
