Date,buy_hold_spy,trend_following_spy,vix_overlay_spy_30,vix_overlay_spy_25,sixty_forty,dual_momentum,sector_momentum_top3_monthly,sector_rotation_5d_live,sector_rotation_5d_trend_filter,sector_rotation_5d_vix_filter,sector_rotation_monthly_match_live,buy_hold_btc,btc_stress_overlay
2015-07-02,116628.62245445505,110563.98273002284,116628.6224544552,115391.48815196441,118225.18078284101,100826.60475692393,105565.51542567949,101251.18313329559,99378.84261289163,100944.46032373983,100708.55632855091,55848.02228705196,100000.0
2015-07-03,,,,,,,,,,,,56050.06192145281,
2015-07-04,,,,,,,,,,,,57044.95572878037,
2015-07-05,,,,,,,,,,,,59456.10550062288,
2015-07-06,116296.69453357715,110249.31492259084,116296.69453357729,115063.08114566331,118899.8130292963,100539.6497661007,105340.24510066929,101251.26446001665,99378.9239396127,100944.54165046089,100638.59924729115,58825.713814986746,105331.7761417402
2015-07-07,117028.06357578623,110942.65307964281,117028.0635757864,115786.69221465061,119795.25922620813,101171.9255814055,105886.09301259225,101499.90245962814,99627.56193922418,101193.17965007237,100742.39947865243,58208.441109492036,104226.5038684948
2015-07-08,115064.63510881548,109081.32207405228,115064.63510881564,113844.09075099908,119003.18823801758,99474.52213239313,103991.06344285156,101445.44222136299,99573.10170095903,101138.71941180722,100077.99754833343,59209.4606664482,106018.9031620831
2015-07-09,115272.81279156402,109278.67460412417,115272.81279156418,114050.06019577892,118194.51931442393,99654.4938108368,104596.84498044217,101331.7790264589,99459.43850605494,101025.05621690313,100236.93878461455,58869.00778403943,105409.29718416883
2015-07-10,116724.27471320497,110654.6611112122,116724.27471320513,115486.12578250455,118337.73219550507,100909.29708650926,105986.94884859634,101386.24117865396,99513.90065825,101079.5183690982,100767.80519893719,62294.516299665534,111542.92264725044
2015-07-11,,,,,,,,,,,,64092.10351502587,
2015-07-12,,,,,,,,,,,,67973.73347957728,
2015-07-13,118012.57117564268,111875.9666949229,118012.57117564284,116760.7566823049,118974.54623817904,102023.04219893803,107226.88894137347,101390.89532329109,99518.55480288713,101084.17251373532,101169.57385375585,63860.105761934814,114346.22596607226
2015-07-14,118524.51718151386,112361.29172201006,118524.51718151402,117267.27223764382,119440.53682718077,102465.62461571155,107716.02701082874,101389.62329493885,99517.28277453489,101082.90048538308,101326.63318549164,62856.46374353635,112549.1309619916
2015-07-15,118485.11223016928,112323.93581170046,118485.11223016943,117228.28527303327,119923.02130748535,102431.5586431306,108028.05255300975,101439.22092934464,99566.88040894068,101132.49811978887,101372.01885737113,62498.96152528763,111908.99689169061
2015-07-16,119435.91457844558,113225.29683442488,119435.91457844574,118169.00201646243,120831.65224371484,103253.53673524986,108773.30182913669,101889.73082210068,100017.39030169672,101583.00801254492,101780.60981732562,60806.53968481483,108878.59085193157
2015-07-17,119537.14330020832,113321.26170487622,119537.14330020848,118269.15695786617,121142.70646080103,103341.04997260467,108529.69396376744,101893.76978802962,100021.42926762566,101587.04697847385,101819.08974217225,61108.943521055524,109420.06720840193
2015-07-18,,,,,,,,,,,,60109.45873797146,
2015-07-19,,,,,,,,,,,,59828.04793912901,
2015-07-20,119599.04922846092,113379.94855067926,119599.04922846105,118330.40622100726,120976.29269082133,103394.56826364399,108708.22115892477,101946.12039526916,100073.7798748652,101639.39758571339,101838.7482533544,61001.58275223792,109227.82983916119
2015-07-21,119126.46709501708,112931.94049107103,119126.46709501721,117862.8369871049,120951.42414990782,102986.01630631865,108391.49336050439,101927.8694244218,100055.52890401785,101621.14661486604,101709.97910585703,60313.250016465456,107995.31934445734
2015-07-22,118912.72321898503,112729.31120744484,118912.72321898518,117651.360392255,121122.43502223534,102801.23259838871,108915.72597448867,101889.99236777089,100017.65184736693,101583.26955821512,101738.1847387737,60616.96174696236,108539.13758198752
2015-07-23,118243.2190261113,112094.62095336529,118243.21902611146,116988.95794323483,121316.83453215276,102222.4395609905,108256.40997213575,101853.12050581037,99980.7799854064,101546.3976962546,101517.25734191664,60360.48101414655,108079.88992681085
2015-07-24,117016.78741300898,110931.96327262698,117016.78741300912,115775.53566340162,120682.07985470105,101162.17722646834,107012.42145416533,101756.55362204782,99884.21310164387,101449.83081249206,101072.54185403927,63034.457475119474,112867.84185683452
2015-07-25,,,,,,,,,,,,63126.070129423475,
2015-07-26,,,,,,,,,,,,63998.30213972167,
2015-07-27,116336.07894546312,110286.65136148517,116336.07894546325,115102.04778868686,120519.32668724272,100573.69798211526,106456.51831316168,101600.96110187464,99728.62058147068,101294.23829231887,100917.62756988086,64203.401312471884,114960.92195077978
2015-07-28,117765.01935073745,111641.28746166444,117765.0193507376,116515.83075529497,121055.96973236019,101809.03118276296,107516.03900890441,101808.37437588889,99936.03385548493,101501.65156633312,101210.49761696553,64378.98611636882,115275.31948305845
2015-07-29,118575.1469469892,112409.28876079725,118575.14694698933,117317.36494953591,121375.78503127233,102509.39455181373,108303.132368097,101948.42648958077,100076.08596917681,101641.703680025,101428.72425582042,63321.33340353255,113381.5143499061
2015-07-30,118603.27573555654,112435.95486409096,118603.27573555667,117345.19536289744,121767.15468893251,102533.71216945752,108382.44173572051,102059.84614200747,100187.50562160352,101753.12333245171,101451.1830532563,62912.87669273047,112650.14250525476
2015-07-31,118423.216571646,112265.25870160513,118423.21657164615,117167.04617068567,122016.63229215381,102378.04923037448,108589.85914069941,102194.19171523955,100321.85119483559,101887.46890568378,101508.78917682185,62241.15955235584,111447.38345870862
2015-08-01,,,,,,,,,,,,61574.47380110972,
2015-08-02,,,,,,,,,,,,61795.97503550166,
2015-08-03,118023.84733841993,111886.6565019388,118023.84733842009,116771.91323355387,122283.51235048658,102032.7905538752,108396.56962798505,102247.84331524449,100375.50279484053,101941.12050568873,101454.87194075741,61492.690372516976,110107.1942287448
2015-08-04,117793.15840903408,111667.96330066581,117793.15840903424,116543.67132945001,121752.10492245128,101833.35767868998,108473.97258440396,102087.2822251165,100214.94170471255,101780.55941556074,101477.06185267243,62365.35612325729,111669.76657240794
2015-08-05,118181.33363731734,112035.95357897757,118181.33363731748,116927.72900168071,121627.30008602385,102168.93902651758,108528.5272530659,102003.79570681936,100131.4551864154,101697.0728972636,101489.48777113057,61635.91146650246,110363.64215316607
2015-08-06,117213.67866325096,111118.61625997534,117213.67866325112,115970.33839613899,121461.65848002928,101332.3916716917,107119.60695904402,101703.47870016962,99831.13817976566,101396.75589061386,101097.87207426399,60913.246506504336,109069.65728064238
2015-08-07,116988.67916390026,110905.31664074861,116988.67916390041,115747.72557162704,121959.16059986407,101137.87736539097,107101.73583418528,101801.27401697062,99928.93349656666,101494.55120741486,101092.99924888043,61133.65338039617,109464.31203271037
2015-08-08,,,,,,,,,,,,57069.2318476789,
2015-08-09,,,,,,,,,,,,57962.670429131445,
2015-08-10,118462.62152299058,112302.61461191477,118462.62152299077,117206.03313529625,122276.90037269462,102412.11520295545,108018.1911017725,101918.1144130515,100045.77389264754,101611.39160349574,101347.03521012331,57828.631286658994,103546.42638807683
2015-08-11,117393.72755743218,111289.30268675354,117393.72755743236,116148.4774275573,122391.56962244617,101488.04573249159,107065.20430317543,101746.70583920367,99874.36531879971,101439.9830296479,101082.87058616105,59122.21210828483,105862.6781883232
2015-08-12,117534.3612305395,111422.62346751448,117534.36123053968,116287.61933357157,122212.69589320607,101609.62494242736,106608.13837462393,101753.18885625296,99880.848335849,101446.4660466972,100998.80384418432,58245.39579516,104292.67395680699
2015-08-13,117388.12028523147,111283.9869903686,117388.12028523165,116142.92963431327,121963.83626148284,101483.1981898726,106861.35137456469,101601.54279619601,99729.20227579205,101294.81998664024,101036.46354879744,57743.35124280984,103393.7261842794
2015-08-14,117815.65938594207,111689.2942361593,117815.65938594226,116565.93362798057,122344.7560854787,101852.8099971484,107239.37703463448,101655.45655468205,99783.1160342781,101348.73374512629,101182.55077191014,58093.20628341762,104020.16741940421
2015-08-15,,,,,,,,,,,,57190.36554376604,
2015-08-16,,,,,,,,,,,,56524.767480090144,
2015-08-17,118473.88741603855,112313.294683223,118473.88741603872,117217.17952575175,122975.97068195403,102421.85467960945,108012.72139391873,101725.35570336008,99853.01518295612,101418.63289380432,101250.89621618536,56408.6651731315,101003.87240786775
2015-08-18,118130.74495075921,111987.99548302112,118130.7449507594,116877.67693296258,122375.1052878916,102125.20460354818,107964.07446992907,101664.19042103892,99791.84990063496,101357.46761148315,101218.69033763753,46154.23036061648,82642.55110662543
2015-08-19,117196.84657691952,111102.65943511289,117196.84657691969,115953.68485561342,122278.05422388723,101317.84016555148,107426.309404231,101435.50350269469,99563.16298229073,101128.78069313892,101170.11779361498,49566.39968941515,88752.29177257157
2015-08-20,114749.60089264487,108782.6695057289,114749.60089264506,113532.39824998452,121240.01004704152,99202.17191740936,104830.56474005939,101094.93906029317,99222.59853988921,100788.2162507374,101110.41099763106,51461.294904730916,92145.24131262195
2015-08-21,111295.32609214721,108782.6695057289,111295.32609214738,110114.7645565838,119196.46858179786,96215.91697670995,101389.72718271289,100663.08610977858,98911.36248919966,100356.36330022282,100988.78046004825,50853.20415074923,92145.24131262195
2015-08-22,,,,,,,,,,,,50376.74694801875,
2015-08-23,,,,,,,,,,,,49891.107793775234,
2015-08-24,106609.07402472233,108782.6695057289,106609.07402472249,110114.7645565838,116169.98655658597,92164.60542856847,97158.28319704559,99916.71499796241,98535.60287113435,99609.99218840664,100615.054429246,46026.53383799367,92145.24131262195
2015-08-25,105354.48281386474,108782.6695057289,106609.07402472249,110114.7645565838,114603.22462590721,91079.99884155295,96271.86783797832,99588.3551486342,98498.91224380296,99281.63233907844,100320.93408359552,48456.704796455284,92145.24131262195
2015-08-26,109399.42109535905,108782.6695057289,106632.43005868785,110138.88862111207,116358.33888693819,94576.88823963913,100052.9073190722,100094.43392318444,98840.51401851047,99787.71111362867,100486.7933117791,49379.88128991204,92145.24131262195
2015-08-27,112105.46395812825,108782.6695057289,106609.07402472249,110114.7645565838,118111.9659932794,96916.28922404391,102304.93823244935,100204.08269615922,98840.51401851047,99897.35988660346,100597.36354879865,49147.66666659994,92145.24131262195
2015-08-28,112111.10203951689,108782.6695057289,106614.43567807009,110138.88862111207,118254.93235846216,96921.16340151249,101966.8448211126,100204.08269615922,98840.51401851047,99897.35988660346,100568.61534675286,50596.71674500352,92145.24131262195
2015-08-29,,,,,,,,,,,,50243.36508913933,
2015-08-30,,,,,,,,,,,,50020.55262402625,
2015-08-31,111205.3221845152,108782.6695057289,105753.0650704069,110138.88862111207,117318.32926088048,96138.10770287638,100926.98688568482,100204.08269615922,98840.51401851047,99897.35988660346,100416.02859840378,50303.71506696185,92145.24131262195
2015-09-01,107886.13540329997,108782.6695057289,102596.61384343886,110138.88862111207,115555.43424985581,93268.63769919281,98473.55188983305,100204.08269615922,98840.51401851047,99897.35988660346,100161.71437219047,49880.61127507612,92145.24131262195
2015-09-02,109933.90915705547,108782.6695057289,102574.14178689528,110114.7645565838,116473.75419500863,95038.9584880038,99635.34349744655,100204.08269615922,98840.51401851047,99897.35988660346,100168.35031421125,50134.90995982163,92145.24131262195
2015-09-03,110012.68825055675,108782.6695057289,102647.64684069173,110138.88862111207,116751.04501359728,95107.06379831614,100027.57354500315,100204.08269615922,98840.51401851047,99897.35988660346,100210.36146340412,49675.50876586097,92145.24131262195
2015-09-04,108347.45164369585,108782.6695057289,101093.89316149842,110114.7645565838,116117.07898208279,93667.45017986419,98669.73874061044,100204.08269615922,98840.51401851047,99897.35988660346,100084.3137167944,50356.631400899554,92145.24131262195
2015-09-05,,,,,,,,,,,,51388.91697080212,
2015-09-06,,,,,,,,,,,,52443.06973191705,
2015-09-07,,,,,,,,,,,,52444.60116932419,
2015-09-08,111070.33686252582,108782.6695057289,103634.48883982268,110114.7645565838,117182.70194081626,96021.41154869241,100815.69501832088,100204.08269615922,98840.51401851047,99897.35988660346,100276.7059887877,53266.75617734806,92145.24131262195
2015-09-09,109585.11834065823,108782.6695057289,102248.70153893698,108642.32382695003,116467.47692343727,94737.42535619077,99485.72629447922,100204.08269615922,98840.51401851047,99897.35988660346,100161.71437219047,52077.473249725525,92145.24131262195
2015-09-10,110181.44044250209,108782.6695057289,102805.10154594306,108618.49990272663,116533.18398285139,95252.9517476125,99579.50855551078,100204.08269615922,98840.51401851047,99897.35988660346,100146.23328784252,52145.040001211804,92145.24131262195
2015-09-11,110682.15136451325,108782.6695057289,103272.29127386629,109112.10816393053,117144.61028211883,95685.82132258163,100296.92143361244,100204.08269615922,98840.51401851047,99897.35988660346,100214.78939670438,52501.45119542536,92145.24131262195
2015-09-12,,,,,,,,,,,,51434.83673776207,
2015-09-13,,,,,,,,,,,,50403.42198520865,
2015-09-14,110271.46488959272,108782.6695057289,102889.0991083964,108707.24733930292,116957.12866144079,95330.77877801243,100093.8274262348,100173.77030486826,98840.51401851047,99867.0474953125,100161.82036775856,50432.28574339875,92145.24131262195
2015-09-15,111649.78579912102,108782.6695057289,104175.14529274356,110066.01655648023,116937.712211056,96522.35092084114,101018.91333638491,100291.22514977012,98840.51401851047,99984.50234021436,100266.433574997,50357.94263162071,92145.24131262195
2015-09-16,112617.36888508225,108782.6695057289,105077.95140062242,111019.87432877178,117369.25105795055,97358.83612768473,102120.87471686884,100348.05834111109,98840.51401851047,100041.33553155532,100380.30596574569,50092.71035126903,92145.24131262195
2015-09-17,112364.27140635214,108782.6695057289,104841.79808934446,110770.367076385,117783.98356202507,97140.03083858975,102676.42796699078,100351.84758558628,98840.51401851047,100045.12477603051,100406.7904802186,50249.92457921005,92145.24131262195
2015-09-18,110528.04380655733,108782.6695057289,103128.50078536813,108960.18664519177,117353.93797151752,95552.59380510713,101543.13366122545,100151.24030535121,98840.51401851047,99844.51749579544,100188.22468272866,50941.980809854795,92145.24131262195
2015-09-19,,,,,,,,,,,,50617.92665262282,
2015-09-20,,,,,,,,,,,,50556.485650765135,
2015-09-21,111099.21534133243,108782.6695057289,103661.43398534157,109523.25602461948,116952.74616390059,96046.37728100871,102226.48199387372,100191.26894517874,98840.51401851047,99884.54613562298,100315.98093326189,49654.08198802062,92145.24131262195
2015-09-22,109657.16049173518,108782.6695057289,102315.92066973896,108101.65694303511,116692.36867200785,94799.70651273374,100975.69592412632,100066.47528963079,98840.51401851047,99759.75248007503,100056.94331976012,50426.60040714214,92145.24131262195
2015-09-23,109481.86648222234,108782.6695057289,102152.36210328722,107928.84950578658,116576.6252923355,94648.16309704853,101031.74452453032,100092.37129447793,98840.51401851047,99785.64848492216,100056.25595764133,50353.3516558642,92145.24131262195
2015-09-24,109085.99922668938,108782.6695057289,101782.99705196521,107538.59768765906,116641.54915833706,94305.93191511533,101271.79764928091,100172.43360175125,98840.51401851047,99865.71079219549,100109.7337617132,51281.77640867051,92145.24131262195
2015-09-25,109057.767740829,108782.6695057289,101756.65558502656,107510.76666973205,116220.02889861118,94281.5255146397,101808.96442708968,100269.31193028239,98840.51401851047,99962.58912072662,100204.94167070594,51416.24929158508,92145.24131262195
2015-09-26,,,,,,,,,,,,51240.447617467085,
2015-09-27,,,,,,,,,,,,50894.312735266656,
2015-09-28,106320.72056528699,108782.6695057289,99202.84605333439,104812.54492588481,115265.54529700233,91915.32099329933,100165.08941145412,100219.69310730619,98840.51401851047,99912.97029775042,99869.72687164746,52290.44647973254,92145.24131262195
2015-09-29,106382.90377623081,108782.6695057289,99260.86627243717,104812.54492588481,115436.51780608826,91969.07899798466,100048.2411278407,100222.05620871691,98840.51401851047,99915.33339916114,99840.18868665991,51753.639299179544,92145.24131262195
2015-09-30,108367.80624717903,108782.6695057289,101112.8850812774,104789.56082502966,116568.65188432884,93685.04693713691,101850.20523019756,100401.63930263408,98840.51401851047,100094.91649307832,100278.32274216317,51616.54061835772,92145.24131262195
2015-10-01,108650.60378306017,108782.6695057289,101376.75011404921,105063.02054165244,116950.12451041835,93705.59542069263,101701.68738784875,100281.12869866585,98840.51401851047,99974.40588911009,100231.33806024445,51942.12287653192,92145.24131262195
2015-10-02,110273.559914371,108782.6695057289,102891.05387713251,106632.38755320231,118281.66229218786,93705.59542069263,103105.20557396526,100414.3683995486,98840.51401851047,100107.64558999284,100507.7749402078,51886.147004244856,92145.24131262195
2015-10-03,,,,,,,,,,,,52200.358589905816,
2015-10-04,,,,,,,,,,,,52097.37192662366,
2015-10-05,112235.85871111817,108782.6695057289,104721.98226446241,108529.89232181961,118902.59948501702,93685.04693713691,104645.56646926659,100847.55095044819,98840.51401851047,100540.82814089242,100788.50509856542,52561.80117324788,92145.24131262195
2015-10-06,111851.32923673831,108782.6695057289,104363.19596159447,108158.05979941315,118863.3432219794,93685.04693713691,103912.4661174521,101006.07691832127,98840.51401851047,100699.3541087655,100642.0988631205,53803.78356458706,92145.24131262195
2015-10-07,112767.4609788798,108782.6695057289,105217.99524904312,109043.94137477607,119289.52302758116,93685.04693713691,104226.49247624169,101104.14025589408,98840.51401851047,100797.41744633831,100641.33605587787,53127.251905304984,92145.24131262195
2015-10-08,113785.34519897858,108782.6695057289,106167.73497098727,110028.21561717964,119535.97531669558,93685.04693713691,105497.18187290644,101433.96930119146,98840.51401851047,101127.2464916357,100893.42585318434,52981.845426784246,92145.24131262195
2015-10-09,113853.22810968688,108782.6695057289,106231.07331091612,110093.85707147299,119704.2258090095,93685.04693713691,105448.48086144762,101363.49434874099,98840.51401851047,101056.77153918523,100855.93849371208,53337.6026738697,92145.24131262195
2015-10-10,,,,,,,,,,,,53558.44662466858,
2015-10-11,,,,,,,,,,,,54019.59946272238,
2015-10-12,113960.70082686725,108782.6695057289,106331.35103063712,110197.78109858042,120136.1644896418,93685.04693713691,106021.26408691633,101234.39282502566,98840.51401851047,100927.67001546989,100996.94723783273,53638.695279389234,92145.24131262195
2015-10-13,113242.4873078983,108782.6695057289,105661.21989554995,109503.28259540236,119763.78995849202,93685.04693713691,105537.38324395072,101131.4058449271,98840.51401851047,100824.68303537133,100973.40038762616,54557.06059040348,92145.24131262195
2015-10-14,112699.5986076301,108782.6695057289,105154.67607351359,108978.31978173964,119838.51160450374,93685.04693713691,104764.78537721492,101107.62297989638,98840.51401851047,100800.90017034061,100971.04683381961,55099.5531072131,92145.24131262195
2015-10-15,114430.05826530921,108782.6695057289,106769.28630291691,110651.64061228238,120707.68163615819,93685.04693713691,106049.47706392666,101539.99699573034,98840.51401851047,101233.27418617457,101124.10261706692,55609.24817366913,92145.24131262195
2015-10-16,114950.31248218843,108782.6695057289,107254.71095684385,111154.71632076165,121052.54366428066,93685.04693713691,106620.9634480006,101515.55045310594,98840.51401851047,101208.82764355018,101138.22833907217,57478.55603936521,92145.24131262195
2015-10-17,,,,,,,,,,,,59177.757576594726,
2015-10-18,,,,,,,,,,,,57210.48442735017,
2015-10-19,115006.86788147294,108782.6695057289,107307.48013051832,111209.40429183481,120955.44962635092,93685.04693713691,106970.2866159081,101535.60851009187,98840.51401851047,101228.8857005361,101144.92640243901,57602.75928319654,92145.24131262195
2015-10-20,114859.83616700838,108782.6695057289,107170.29177760429,111067.22748379878,120565.15175313396,93664.58556443943,107022.86559476495,101635.91075401481,98840.51401851047,101329.18794445904,101178.42506354157,58920.396017034924,92145.24131262195
2015-10-21,114147.29153861599,108782.6695057289,106505.45001674416,110378.21068754506,120595.37645088258,93685.04693713691,106799.6607756039,101615.4891966264,98840.51401851047,101308.76638707063,101158.32729732603,58222.65445013356,92145.24131262195
2015-10-22,116075.64888000899,108782.6695057289,108304.70923410961,112242.8947290157,121899.44702106905,93685.04693713691,108388.34704897446,101615.4891966264,98840.51401851047,101308.76638707063,101274.44971107968,59917.478545362676,92145.24131262195
2015-10-23,117348.02726202342,109975.1049420364,109491.90544648912,113473.25987593427,122285.20928588105,93685.04693713691,107872.52254337749,101615.4891966264,98840.51401851047,101308.76638707063,101095.80190690965,60458.21941807914,92976.83001451188
2015-10-24,,,,,,,,,,,,61586.05800737906,
2015-10-25,,,,,,,,,,,,62029.06047616292,
2015-10-26,117059.66353285877,109704.85897270666,109222.84686148715,113194.41775867199,122430.45167024247,93664.58556443942,107925.49798562334,101576.7026879797,98801.72750986379,101269.97987842394,101060.06876996065,62383.28628584122,95937.33094644902
2015-10-27,116833.45220545006,109492.86039845449,109011.7797489889,112975.67580500782,122410.92494044115,93664.58556443942,107675.19879503142,101540.04249635205,98765.06731823614,101233.31968679628,101024.33622903083,64239.26163763976,98791.57816802191
2015-10-28,118162.37571701966,110738.2882599598,110251.73555284318,114260.71899237107,123049.4252219184,93664.58556443942,107430.67736303786,101771.63735948586,98996.66218136993,101464.9145499301,100919.37963829859,66607.33764711558,102433.36918855993
2015-10-29,118094.51334576997,110674.68965013284,110188.41637731367,114195.09739933467,122223.98678507812,93664.58556443942,107342.6948947016,101728.31051380336,98953.33533568744,101421.58770424759,100836.31384276107,68627.08671692584,105539.47895730975
2015-10-30,117585.56610085593,110197.71932540463,109713.54172524175,113702.95531281864,122277.05546005104,93664.58556443942,107185.07294668087,101554.26641976977,98779.29124165385,101247.54361021401,100815.16204019896,71723.2928159704,110301.03877385105
2015-10-31,,,,,,,,,,,,68695.0838723893,
2015-11-01,,,,,,,,,,,,71158.27582435541,
2015-11-02,118976.7036325573,111501.45232890926,111011.54649479788,115048.1582475509,122920.24885791897,93664.58556443942,107604.04222333862,101879.42546244345,99104.45028432753,101572.70265288769,100914.84160014884,78977.06787590832,121456.39560048089
2015-11-03,119321.66383992368,111824.73884587163,111333.4125822731,115381.7280584003,122730.90159503091,93685.0469371369,107675.64294107539,101843.20863435813,99068.23345624222,101536.48582480237,100996.07472867926,88210.58111810412,135656.33068655556
2015-11-04,118959.70723055696,111485.52380299167,110995.68795431644,115031.72305740637,122564.3551691744,93664.5855644394,107479.65385897689,101709.0013144525,98934.02613633657,101402.27850489673,100969.15456170807,89991.7729447526,138395.5706324811
2015-11-05,118840.93781114071,111374.21661130754,110884.86981494012,114916.87533896418,122361.3992298829,93664.5855644394,107292.26799982924,101592.92790232177,98817.95272420584,101286.205092766,100770.75471324407,84479.61256435291,129918.5892785133
2015-11-06,118778.78540938479,111315.96921622995,110826.87834243641,114856.77517536607,121605.67621788767,93664.5855644394,105658.34309421146,101542.50967539153,98767.5344972756,101235.78686583576,100412.70833535204,81881.07357565811,125922.37635389467
2015-11-07,,,,,,,,,,,,84507.59883226396,
2015-11-08,,,,,,,,,,,,81640.11407774003,
2015-11-09,117670.37352545944,110277.19833871438,109792.67153025427,113784.96244285718,120650.90959446222,93685.04693713688,105029.24377377951,101328.43941783166,98553.46423971574,101021.71660827589,100243.04140982617,83146.4479226869,127868.3565150841
2015-11-10,117941.82301045817,110531.59277802218,110045.94823237228,114047.44881500278,120960.67287709535,93664.58556443939,105767.83898348927,101423.7773157563,98648.80213764039,101117.05450620054,100283.09149564347,73648.35968373249,113261.53970578818
2015-11-11,117478.11392313417,110097.01831834961,109613.28316992013,113599.05114696818,120573.39256428432,93685.04693713687,105813.87736957653,101304.68247338284,98529.70729526691,100997.95966382707,100096.07875499634,68021.18468394435,104607.68091780081
2015-11-12,115838.09977144717,108560.04549787368,108083.06337315729,112013.18936150284,119795.5970177168,93685.04693713687,104674.16970558545,100965.52962423113,98190.55444611522,100658.80681467536,99610.05723737771,73939.83326083196,113709.7879256753
2015-11-13,114537.50017330168,108560.04549787368,106869.53527603883,110755.53484750437,119262.37077302617,93664.58556443939,103321.86280540035,100814.14169975562,98039.16652163968,100507.41889019986,99084.52852651557,73633.92613640496,113709.7879256753
2015-11-14,,,,,,,,,,,,72792.749941762,
2015-11-15,,,,,,,,,,,,70007.03526997106,
2015-11-16,116279.21545429944,108560.04549787368,108494.64759629876,112439.73964686794,120306.66322578017,93685.04693713687,104911.74556017347,100932.70077261722,98157.72559450127,100625.97796306145,99816.9286154398,72321.54099838108,113709.7879256753
2015-11-17,116194.43883888387,108480.8967592903,108415.54653788533,112357.76230871485,120334.53677753452,93664.58556443937,104333.4961411296,100932.70077261722,98157.72559450127,100625.97796306145,99732.66175781674,73271.17232234175,115202.87525435325
2015-11-18,118037.93740702687,110202.01508341182,110135.62803923982,114140.38956700455,121580.51769801172,93664.58556443937,105629.37101978273,100932.70077261722,98157.72559450127,100625.97796306145,100202.19906986991,73160.96888539582,115029.60447954935
2015-11-19,117936.17465934023,110107.007833185,110040.67802254463,114041.98696933541,121841.78917723996,93685.04693713685,106144.99815511769,100764.92571249371,97989.95053437777,100458.20290293795,100131.07369917518,71315.26984561041,112127.64686787015
2015-11-20,118365.94229131012,110508.24543612098,110441.67391503233,114457.5639102233,121958.94139713334,93664.58556443936,106465.00013354496,100900.3289409344,98125.35376281846,100593.60613137863,100221.28795250849,70412.86951933085,110708.81994149688
2015-11-21,,,,,,,,,,,,71485.38951993675,
2015-11-22,,,,,,,,,,,,70962.57880980421,
2015-11-23,118230.24835799864,110381.55951450959,110315.06431057236,114326.35051603596,122024.90379445099,93685.04693713684,106579.8340028933,100861.47654319718,98086.50136508123,100554.75373364141,100266.51791214505,70636.7730084791,111060.85915298764
2015-11-24,118388.607583887,110529.40609827162,110462.82182974079,114479.48080729222,122118.92755568013,93664.58556443935,106549.45611729826,100702.71824407986,97927.74306596392,100395.9954345241,100449.49828998788,69980.7973096882,110029.48099698877
2015-11-25,118371.64199107458,110513.56676257936,110446.99203585842,114463.07540903312,122221.63219187719,93664.58556443935,106606.37075255979,100807.26964161449,98032.29446349855,100500.54683205872,100389.87008800532,71765.052011151,112834.83084031228
2015-11-26,,,,,,,,,,,,77117.3757021674,
2015-11-27,118507.37700330325,110640.29103609314,110573.63996911711,114594.32852573441,122257.29305266983,93685.04693713682,106678.25968397332,100900.63754170017,98125.66236358423,100593.9147321444,100306.92731849369,78288.94867389198,123092.22989083726
2015-11-28,,,,,,,,,,,,78144.41968565028,
2015-11-29,,,,,,,,,,,,81186.61509025705,
2015-11-30,118015.35427228443,110180.931125066,110114.55678212883,114118.55211496353,122146.79319255057,93685.04693713682,106185.25561735772,100794.69172341585,98019.7165452999,100487.96891386008,100268.2085004616,82504.47203078143,129720.21735197776
2015-12-01,119140.70093983429,111231.57190340964,111164.56464159428,115206.74045384607,123505.58171308006,94578.3896383477,107031.0679662689,101025.60205057834,98250.6268724624,100718.87924102257,100535.0522128084,79261.10780912297,124620.73727011998
2015-12-02,117924.86768737507,110096.45147204868,110030.12802068959,114031.05334737217,122765.41117905157,93613.21526737923,106132.17395440892,100917.35234414693,98142.37716603099,100610.62953459116,100086.77461193273,78539.31700293896,123485.87926841168
2015-12-03,116273.61845182805,108554.82005117132,108489.42529746953,112434.327454343,120399.15654405393,92302.39123866666,104699.2162172667,100550.31312074004,97775.3379426241,100243.59031118428,99620.1826194112,78945.79852649698,124124.98246230686
2015-12-04,118541.26711001087,110671.93135557527,110605.26122808312,114627.09959973865,122231.07296793078,94102.53641713761,106751.5116859043,100749.52584872165,97974.5506706057,100442.80303916588,100053.84222155172,79413.07711417937,124859.6757276061
2015-12-05,,,,,,,,,,,,85047.03181072422,
2015-12-06,,,,,,,,,,,,85010.73107218435,
2015-12-07,117823.05359104193,110001.3962819438,109935.13009299595,113932.60109656058,122261.13435290266,93532.39139109082,106250.84031868952,100700.1670665917,97925.19188847576,100393.44425703594,99961.7998930953,86487.33701452182,135982.40046347777
2015-12-08,117031.37042862255,109262.2688308653,109196.44790135037,113167.0588771927,121792.34358040516,92903.92338633038,105490.33701401067,100708.14262266812,97933.16744455218,100401.41981311236,99907.13962945288,90866.40720980712,142867.52951830087
2015-12-09,116120.88703759902,108412.22767803844,108346.9188237294,112286.63914749715,121171.835243361,92181.14727173495,104419.23184676778,100506.78956403809,97731.81438592215,100200.06675448232,99632.04106543292,91303.72434233438,143555.11495563347
2015-12-10,116420.59881764605,108692.04315796781,108626.56573938514,112576.45460923659,121423.22243578586,92419.06980609041,104796.49003788528,100533.71297425703,97758.73779614108,100226.99016470126,99692.68202531643,90848.04330678108,142838.65630169414
